plasmid_id	inc_type	inc_confidence	length_bp	pLIN	bin_A	bin_B	bin_C	bin_D	bin_E	bin_F	source	inc_secondary	is_novel
NZ_OQ401023.1	Unknown	0.3962	6123	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP123525.1	Unknown	0.3901	147963	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP123552.1	Unknown	0.3704	40814	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP123509.1	Unknown	0.3968	59227	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP123568.1	Unknown	0.2478	48029	NA	NA	NA	NA	NA	NA	NA	reference		True
CP112985.1	Unknown	0.2015	1546	NA	NA	NA	NA	NA	NA	NA	reference		True
CP123602.1	Unknown	0.3629	85171	NA	NA	NA	NA	NA	NA	NA	reference		True
CP082380.2	Unknown	0.3889	16378	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP123234.1	Unknown	0.3674	5631	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP123220.1	Unknown	0.377	49730	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP123219.1	Unknown	0.37	60433	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP123218.1	Unknown	0.3828	70379	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP123213.1	Unknown	0.3955	136841	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP123211.1	Unknown	0.3788	70047	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP123210.1	Unknown	0.3768	49732	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP123208.1	Unknown	0.3718	58465	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP123207.1	Unknown	0.3856	71577	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP123225.1	Unknown	0.3719	58463	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP123224.1	Unknown	0.3942	65883	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP123223.1	Unknown	0.3766	49726	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP123222.1	Unknown	0.3804	70372	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP122967.1	Unknown	0.3811	16808	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP122988.1	Unknown	0.3972	70945	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP122444.1	Unknown	0.3982	6305	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP157204.1	Unknown	0.3953	53560	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP157109.1	Unknown	0.3905	6715	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP157100.1	Unknown	0.3716	9071	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP156903.1	Unknown	0.3769	311425	NA	NA	NA	NA	NA	NA	NA	reference		True
CP157137.1	Unknown	0.3913	93839	NA	NA	NA	NA	NA	NA	NA	reference		True
CP156948.1	Unknown	0.3784	337386	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP156790.1	Unknown	0.3967	60703	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_PP626393.1	Unknown	0.3836	263234	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP155656.1	Unknown	0.3641	331181	NA	NA	NA	NA	NA	NA	NA	reference		True
CP155827.1	Unknown	0.3983	4712	NA	NA	NA	NA	NA	NA	NA	reference		True
CP128227.1	Unknown	0.2019	1538	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_OZ038537.1	Unknown	0.4	1549	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_OZ040721.1	Unknown	0.2017	1538	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_OZ040718.1	Unknown	0.3692	5631	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_OZ039047.1	Unknown	0.3685	5631	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_OZ039830.1	Unknown	0.4	1570	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP151614.1	Unknown	0.3948	9610	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP151598.1	Unknown	0.3942	9610	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP151602.1	Unknown	0.3938	9608	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP154634.1	Unknown	0.3788	295484	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP154605.1	Unknown	0.3811	381238	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP154257.1	Unknown	0.3177	456533	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP154419.1	Unknown	0.3885	220171	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP154389.1	Unknown	0.3884	187142	NA	NA	NA	NA	NA	NA	NA	reference		True
CP154638.1	Unknown	0.2487	327044	NA	NA	NA	NA	NA	NA	NA	reference		True
CP154636.1	Unknown	0.3667	332612	NA	NA	NA	NA	NA	NA	NA	reference		True
CP154635.1	Unknown	0.235	326197	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP147075.1	Unknown	0.3989	8162	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP152490.1	Unknown	0.3932	94140	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP152449.1	Unknown	0.388	218656	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP152444.1	Unknown	0.3916	217884	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP152382.1	Unknown	0.4	138349	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP152337.1	Unknown	0.3502	224949	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP151883.1	Unknown	0.3992	1478	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP151880.1	Unknown	0.3991	2939	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP138469.1	Unknown	0.3652	5631	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP131786.1	Unknown	0.3788	461212	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP133714.1	Unknown	0.3883	90078	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP131870.1	Unknown	0.3936	4721	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP133718.1	Unknown	0.3885	90078	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP107074.1	Unknown	0.3972	11749	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP131700.1	Unknown	0.3994	1355	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP149271.1	Unknown	0.3684	93982	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP149259.1	Unknown	0.3805	90690	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP149230.1	Unknown	0.3805	90690	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP149982.1	Unknown	0.3886	39001	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP149284.1	Unknown	0.3693	90901	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP149255.1	Unknown	0.3453	6760	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP149267.1	Unknown	0.3992	10303	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP147067.1	Unknown	0.3549	98276	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP147112.1	Unknown	0.3628	5719	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP147134.1	Unknown	0.3844	6657	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP147132.1	Unknown	0.2053	92586	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP147131.1	Unknown	0.3745	330024	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_PP215914.1	Unknown	0.3828	354983	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP151355.1	Unknown	0.3995	2690	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP151400.1	Unknown	0.3995	2690	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP151393.1	Unknown	0.3727	104284	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP151325.1	Unknown	0.3826	117034	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP151302.1	Unknown	0.3636	106388	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP151335.1	Unknown	0.3476	111597	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP151333.1	Unknown	0.3782	3182	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP151330.1	Unknown	0.3718	114320	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP151373.1	Unknown	0.3714	104284	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP151346.1	Unknown	0.3681	111620	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP151205.1	Unknown	0.3394	115567	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP151198.1	Unknown	0.3995	4922	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP138631.1	Unknown	0.3976	197878	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP138629.1	Unknown	0.3892	291635	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP133228.1	Unknown	0.3964	90910	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP151296.1	Unknown	0.3915	108737	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP148576.1	Unknown	0.3916	7649	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP148478.1	Unknown	0.3982	37854	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP148501.1	Unknown	0.3996	5650	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP148487.1	Unknown	0.3996	5650	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP148480.1	Unknown	0.2025	8213	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP148336.1	Unknown	0.3996	4072	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_OY970458.1	Unknown	0.3888	7354	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP150449.1	Unknown	0.379	5927	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP150444.1	Unknown	0.3474	31582	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP150443.1	Unknown	0.3345	61496	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP149847.1	Unknown	0.3996	4072	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP149217.1	Unknown	0.3214	93365	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP149280.1	Unknown	0.3661	93081	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP149128.1	Unknown	0.3783	37925	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP148470.1	Unknown	0.3847	4237	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP148517.1	Unknown	0.3996	1551	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP148460.1	Unknown	0.3986	1551	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP148456.1	Unknown	0.3683	5631	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP148422.1	Unknown	0.3986	1551	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP148429.1	Unknown	0.3958	13431	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP148107.1	Unknown	0.3916	3173	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP125112.1	Unknown	0.373	476248	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP125122.1	Unknown	0.3594	333411	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP148046.1	Unknown	0.3962	1860	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP147594.1	Unknown	0.3949	914	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP125160.1	Unknown	0.3999	285775	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP147624.1	Unknown	0.3911	22229	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP147627.1	Unknown	0.3911	22229	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP148041.1	Unknown	0.3759	7677	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP147553.1	Unknown	0.3683	5631	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP147577.1	Unknown	0.3167	9424	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP147576.1	Unknown	0.3684	5624	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP147586.1	Unknown	0.3167	9424	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP147585.1	Unknown	0.3684	5624	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP147537.1	Unknown	0.3995	4074	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP146573.1	Unknown	0.3649	5631	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP147513.1	Unknown	0.3711	30016	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP146870.1	Unknown	0.3464	48573	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP027932.1	Unknown	0.2093	5415	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP146562.1	Unknown	0.3647	11262	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP145692.1	Unknown	0.3355	6995	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP145625.1	Unknown	0.3978	4083	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP145675.1	Unknown	0.3675	5631	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP145687.1	Unknown	0.3983	4091	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP146235.1	Unknown	0.3954	7115	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP124241.1	Unknown	0.3489	79097	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP145653.1	Unknown	0.3984	3910	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP145661.1	Unknown	0.3986	4081	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP107239.1	Unknown	0.3996	4072	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP145107.1	Unknown	0.3559	20350	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP106666.1	Unknown	0.3972	2508	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP144720.1	Unknown	0.3615	278386	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP145431.1	Unknown	0.3964	1968	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP145184.1	Unknown	0.2021	7823	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP143425.1	Unknown	0.3884	83366	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP143860.1	Unknown	0.3986	31593	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP144507.1	Unknown	0.3862	122031	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP144756.1	Unknown	0.3637	64178	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP025296.1	Unknown	0.3977	234976	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP025320.1	Unknown	0.3979	226742	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP025319.1	Unknown	0.398	249895	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP025318.1	Unknown	0.3975	309146	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP025317.1	Unknown	0.3988	324713	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP027616.1	Unknown	0.398	2911	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP027686.1	Unknown	0.3925	159684	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP027567.1	Unknown	0.3685	5631	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP027681.1	Unknown	0.3774	103633	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP027761.1	Unknown	0.3698	183352	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP027503.1	Unknown	0.3941	13989	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP027620.1	Unknown	0.3247	93143	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP027640.1	Unknown	0.3678	272804	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP027749.1	Unknown	0.3789	162071	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP027628.1	Unknown	0.3458	126072	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP027793.1	Unknown	0.3434	81096	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP027714.1	Unknown	0.3982	114948	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_OY754858.1	Unknown	0.2032	1547	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_OY754855.1	Unknown	0.3921	6715	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP027585.1	Unknown	0.3958	3294	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP027582.1	Unknown	0.3986	5423	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP027589.1	Unknown	0.3979	112229	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP027646.1	Unknown	0.3937	3916	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP027552.1	Unknown	0.395	66231	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP027559.1	Unknown	0.365	5631	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP027516.1	Unknown	0.3293	99273	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP027867.1	Unknown	0.3236	111265	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP027671.1	Unknown	0.3937	3916	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP028818.1	Unknown	0.3963	100008	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP025290.1	Unknown	0.3982	381873	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP141740.1	Unknown	0.3949	3726	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP102338.1	Unknown	0.3979	982	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP102336.1	Unknown	0.3945	7826	NA	NA	NA	NA	NA	NA	NA	reference		True
CP148777.1	Unknown	0.3237	93169	NA	NA	NA	NA	NA	NA	NA	reference		True
CP148768.1	Unknown	0.3955	36681	NA	NA	NA	NA	NA	NA	NA	reference		True
CP148760.1	Unknown	0.3949	36697	NA	NA	NA	NA	NA	NA	NA	reference		True
CP148757.1	Unknown	0.3959	36699	NA	NA	NA	NA	NA	NA	NA	reference		True
CP148565.1	Unknown	0.3998	13238	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP142606.1	Unknown	0.3989	15438	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP142605.1	Unknown	0.3961	68567	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP145808.1	Unknown	0.3976	4936	NA	NA	NA	NA	NA	NA	NA	reference		True
CP146863.1	Unknown	0.3439	53759	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP143528.1	Unknown	0.3975	33025	NA	NA	NA	NA	NA	NA	NA	reference		True
OR902858.1	Unknown	0.3958	15197	NA	NA	NA	NA	NA	NA	NA	reference		True
OR902851.1	Unknown	0.397	15193	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP142705.1	Unknown	0.3828	354983	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_OR345921.1	Unknown	0.2022	1546	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP109360.1	Unknown	0.3982	87595	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108701.1	Unknown	0.3974	570792	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108984.1	Unknown	0.3984	222687	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP109048.1	Unknown	0.3995	151664	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP109231.1	Unknown	0.3974	33928	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108444.1	Unknown	0.3994	474642	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP109219.1	Unknown	0.3986	11429	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108246.1	Unknown	0.3998	258724	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108410.1	Unknown	0.3983	214099	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108714.1	Unknown	0.3985	267590	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP107965.1	Unknown	0.3976	241204	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108619.1	Unknown	0.3957	96455	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108107.1	Unknown	0.3988	220250	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108655.1	Unknown	0.3994	100708	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108232.1	Unknown	0.3992	124532	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108296.1	Unknown	0.3955	92576	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108254.1	Unknown	0.3988	220216	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108210.1	Unknown	0.3948	58557	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP107872.1	Unknown	0.397	237316	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108158.1	Unknown	0.3995	208536	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108122.1	Unknown	0.3972	225312	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108635.1	Unknown	0.3982	52357	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108186.1	Unknown	0.3945	16292	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108151.1	Unknown	0.3987	21429	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108112.1	Unknown	0.3983	38844	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP127499.1	Unknown	0.3986	200110	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP143629.1	Unknown	0.3635	61301	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108973.1	Unknown	0.3977	14273	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP107773.1	Unknown	0.3988	353399	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP107842.1	Unknown	0.3968	105771	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP107769.1	Unknown	0.3987	118869	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP107812.1	Unknown	0.3998	436969	NA	NA	NA	NA	NA	NA	NA	reference		True
CP143338.1	Unknown	0.393	160781	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP143287.1	Unknown	0.3586	42882	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108483.1	Unknown	0.395	64171	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP109588.1	Unknown	0.4	119915	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP109584.1	Unknown	0.3993	90296	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108485.1	Unknown	0.3941	91397	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP142938.1	Unknown	0.2017	1538	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP142932.1	Unknown	0.3391	112121	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP138463.1	Unknown	0.3742	39064	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP109484.1	Unknown	0.3967	48254	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP109168.1	Unknown	0.3998	24593	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP115266.1	Unknown	0.3958	13650	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP115230.1	Unknown	0.2591	199812	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108097.1	Unknown	0.4	303920	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108091.1	Unknown	0.3976	83855	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP107920.1	Unknown	0.397	222761	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108035.1	Unknown	0.3963	41475	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108034.1	Unknown	0.397	238339	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108000.1	Unknown	0.3974	238828	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP142591.1	Unknown	0.3671	93378	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP107868.1	Unknown	0.3966	87636	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108387.1	Unknown	0.3999	173614	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108372.1	Unknown	0.3992	34477	NA	NA	NA	NA	NA	NA	NA	reference		True
CP109187.1	Unknown	0.3977	57176	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP109054.1	Unknown	0.3997	11270	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108526.1	Unknown	0.3994	123285	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP139963.1	Unknown	0.3911	3924	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP139962.1	Unknown	0.3973	4851	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP139990.1	Unknown	0.3979	119117	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP026390.1	Unknown	0.3976	2705	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_AP026385.1	Unknown	0.3991	47656	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP135623.1	Unknown	0.3811	292125	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP136049.1	Unknown	0.3958	157885	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP139849.1	Unknown	0.3349	370755	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP136610.1	Unknown	0.3959	2182	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP132285.1	Unknown	0.384	87159	NA	NA	NA	NA	NA	NA	NA	reference		True
CP108176.1	Unknown	0.398	28121	NA	NA	NA	NA	NA	NA	NA	reference		True
CP108398.1	Unknown	0.3978	42850	NA	NA	NA	NA	NA	NA	NA	reference		True
CP109159.1	Unknown	0.3993	123505	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP108424.1	Unknown	0.3971	286737	NA	NA	NA	NA	NA	NA	NA	reference		True
CP142577.1	Unknown	0.3857	237195	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP142098.1	Unknown	0.3993	83783	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP142090.1	Unknown	0.3995	83778	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP142034.1	Unknown	0.2113	31080	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP142024.1	Unknown	0.3963	2495	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP141792.1	Unknown	0.3885	119424	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP141646.1	Unknown	0.3411	355139	NA	NA	NA	NA	NA	NA	NA	reference		True
NZ_CP141561.1	Unknown	0.3953	143019	NA	NA	NA	NA	NA	NA	NA	reference		True
