source_file	inc_group	organism_category	is_family	is1_pos	is2_pos	region_size	same_orientation	cargo_genes	n_cargo
RefSeq_NZ_MG702490.1	IncFII	Gram-negative	IS26	44138-44958	58226-59046	13268	True	blaNDM-5,ble	2
RefSeq_NZ_MG702492.1	IncFII	Gram-negative	IS26	44762-45581	49412-50243	3831	True	blaCTX-M-15	1
RefSeq_NZ_MG702492.1	IncFII	Gram-negative	IS26	49412-50243	54074-54905	3831	True	blaCTX-M-15	1
RefSeq_NZ_MG702492.1	IncFII	Gram-negative	IS26	66785-67604	71740-72560	4136	True	mrx(A),mph(A)	2
RefSeq_NZ_MG702492.1	IncFII	Gram-negative	IS26	71740-72560	78114-78933	5554	True	aac(3)-IId	1
RefSeq_NZ_MG702492.1	IncFII	Gram-negative	IS26	80692-81512	91430-92253	9918	True	dfrA17,aadA5,sul1,ble,blaNDM-5	5
RefSeq_NZ_MG825373.1	IncN	Gram-negative	IS26	195374-196193	197234-198054	1041	True	aph(3')-Ia	1
RefSeq_NZ_MG825373.1	IncN	Gram-negative	IS26	197234-198054	229606-230425	31552	True	sul3,aadA1,cmlA1,aadA2,estX-3,floR,sul2,aph(4)-Ia,aac(3)-IVa	9
RefSeq_NZ_MG825381.1	IncX1	Gram-negative	IS26	30618-31437	36644-37463	5207	True	oqxA,oqxB	2
RefSeq_NZ_MG825381.1	IncX1	Gram-negative	IS26	54932-55751	65578-66397	9827	True	dfrA12,aadA2,sul1,ble,blaNDM-1	5
RefSeq_NZ_MG825381.1	IncX1	Gram-negative	IS26	65578-66397	72863-73695	6466	True	rmtB1,blaTEM-1	2
RefSeq_NZ_MG878866.1	IncN	Gram-negative	IS26	69497-70316	71858-72680	1542	True	blaTEM	1
RefSeq_NZ_MG878868.1	IncFII	Gram-negative	IS26	99933-100753	102153-102972	1400	True	catA2	1
RefSeq_NZ_MG878868.1	IncFII	Gram-negative	IS26	104308-105127	106168-106987	1041	True	aph(3')-Ia	1
RefSeq_NZ_MH128095.1	IncN	Gram-negative	IS26	564-1402	20602-21369	19200	True	dfrA14	1
RefSeq_NZ_MH255829.1	IncFII	Gram-negative	IS26	4393-5212	9237-10056	4025	True	blaCTX-M-65	1
RefSeq_NZ_MH255829.1	IncFII	Gram-negative	IS26	31293-32112	33388-34207	1276	True	fosA3	1
RefSeq_NZ_MH316133.1	IncFII	Gram-negative	IS26	7826-8645	17567-18221	8922	True	qepA1,rmtB1,blaTEM-1	3
RefSeq_NZ_MH316133.1	IncFII	Gram-negative	IS26	17567-18221	40883-41702	22662	True	blaCTX-M-27,dfrA17	2
RefSeq_NZ_MH316134.1	IncFII	Gram-negative	IS26	4461-5280	14202-15021	8922	True	qepA1,rmtB1,blaTEM-1	3
RefSeq_NZ_MH316135.1	IncFII	Gram-negative	IS26	9547-10366	19288-19942	8922	True	qepA1,rmtB1,blaTEM-1	3
RefSeq_NZ_MH316135.1	IncFII	Gram-negative	IS26	19288-19942	42604-43423	22662	True	blaCTX-M-27,dfrA17	2
RefSeq_NZ_MH316136.1	IncFII	Gram-negative	IS26	9547-10366	19288-19942	8922	True	qepA1,rmtB1,blaTEM-1	3
RefSeq_NZ_MH316136.1	IncFII	Gram-negative	IS26	19288-19942	42604-43423	22662	True	blaCTX-M-27,dfrA17	2
RefSeq_NZ_MH341574.1	IncFII	Gram-negative	IS26	60293-61113	97420-98241	36307	True	bleO,mcr-3.11,sul2,aph(3'')-Ib,aph(6)-Id,blaTEM-1,aac(3)-IId	7
RefSeq_NZ_MH454107.1	IncFII	Gram-negative	IS1	3888-4617	18990-19757	14373	False	blaCTX-M-55,aac(3)-IId	2
RefSeq_NZ_MH459020.1	IncN	Gram-negative	IS26	74630-75449	76490-77311	1041	True	aph(3')-Ia	1
RefSeq_NZ_MH459020.1	IncN	Gram-negative	IS26	90995-91815	122266-123085	30451	True	sul3,aadA1,cmlA1,aadA2,estX-3,floR,sul2,aph(4)-Ia,aac(3)-IVa	9
RefSeq_NZ_MH477636.1	IncN	Gram-negative	IS26	25315-26134	30119-30938	3985	True	sul1,dfrA25	2
RefSeq_NZ_MH477636.1	IncN	Gram-negative	IS26	111397-112216	113605-114427	1389	True	catA2	1
RefSeq_NZ_MH477636.1	IncN	Gram-negative	IS26	140031-140850	147313-148136	6463	True	blaKPC-2	1
RefSeq_NZ_MH491004.1	IncN	Gram-negative	IS26	208900-209721	212321-213140	2600	True	aac(3)-IIe	1
RefSeq_NZ_MH491004.1	IncN	Gram-negative	IS26	212321-213140	217744-218565	4604	True	aac(6')-Ib-cr5,blaOXA,catB3,arr-3	4
RefSeq_NZ_MH491004.1	IncN	Gram-negative	IS26	217744-218565	220516-221335	1951	True	qnrS2	1
RefSeq_NZ_MH523448.1	IncFII	Gram-negative	IS1	29000-29767	56947-57690	27180	False	blaNDM-1,ble,sul1,aadA2,dfrA12	5
RefSeq_NZ_MH523448.1	IncFII	Gram-negative	IS1	56947-57690	63279-64070	5589	False	tet(B)	1
RefSeq_NZ_MH643787.1	IncFII	Gram-negative	IS26	52857-53677	64960-65780	11283	True	blaKPC-2	1
RefSeq_NZ_MH643787.1	IncFII	Gram-negative	IS26	76284-77105	83543-84362	6438	True	sul2,aph(3'')-Ib,aph(6)-Id,tet(A)	4
RefSeq_NZ_MH643789.1	IncFII	Gram-negative	IS26	134811-135627	136903-137717	1276	True	fosA3	1
RefSeq_NZ_MH643789.1	IncFII	Gram-negative	IS26	138702-139517	143540-144357	4023	True	blaCTX-M-65	1
RefSeq_NZ_MH643790.1	IncFII	Gram-negative	IS26	5088-5907	8632-9451	2725	True	dfrA14	1
RefSeq_NZ_MH643790.1	IncFII	Gram-negative	IS26	17606-18429	19829-20650	1400	True	catA2	1
RefSeq_NZ_MH643791.1	IncFII	Gram-negative	IS26	69075-69896	71296-72119	1400	True	catA2	1
RefSeq_NZ_MH643791.1	IncFII	Gram-negative	IS26	298138-298957	301682-302501	2725	True	dfrA14	1
RefSeq_NZ_MH643792.1	IncFII	Gram-negative	IS26	4393-5212	9237-10056	4025	True	blaCTX-M-65	1
RefSeq_NZ_MH643792.1	IncFII	Gram-negative	IS26	11041-11860	13136-13955	1276	True	fosA3	1
RefSeq_NZ_MH727565.1	IncN	Gram-negative	IS26	26440-27260	49704-50526	22444	True	blaIMP-4	1
RefSeq_NZ_MH884649.1	IncX1	Gram-negative	IS26	1-820	26953-27772	26133	True	qnrS1,tet(A),aph(6)-Id,aph(3'')-Ib	4
RefSeq_NZ_MH884651.1	IncX1	Gram-negative	IS26	51445-52264	78397-79216	26133	True	qnrS1,tet(A),aph(6)-Id,aph(3'')-Ib	4
RefSeq_NZ_MH909334.1	IncN	Gram-negative	IS26	3267-4086	26557-27377	22471	True	blaIMP-4	1
RefSeq_NZ_MH909337.1	IncN	Gram-negative	IS26	2636-3455	25926-26746	22471	True	blaIMP-4	1
RefSeq_NZ_MH909338.1	IncFII	Gram-negative	IS26	12693-13513	15723-16542	2210	True	aac(3)-IId	1
RefSeq_NZ_MH909339.1	IncN	Gram-negative	IS26	2562-3381	25681-26502	22300	True	blaIMP-4	1
RefSeq_NZ_MH909341.1	IncN	Gram-negative	IS26	2562-3381	25681-26502	22300	True	blaIMP-4	1
RefSeq_NZ_MH909344.1	IncFII	Gram-negative	IS10	143295-144623	145940-147268	1317	False	fosA5	1
RefSeq_NZ_MH917123.1	IncN	Gram-negative	IS26	6851-7670	34251-35071	26581	True	dfrA14,qnrS1	2
RefSeq_NZ_MK033499.1	IncN	Gram-negative	IS26	1-820	19412-20231	18592	True	dfrA23,sul1,blaDHA-1,qnrB4	4
RefSeq_NZ_MK033499.1	IncN	Gram-negative	IS26	19412-20231	23009-23828	2778	True	lnu(F),aadA2	2
RefSeq_NZ_MK033500.1	IncN	Gram-negative	IS26	24621-25441	44034-44853	18593	True	dfrA23,sul1,blaDHA-1,qnrB4	4
RefSeq_NZ_MK033500.1	IncN	Gram-negative	IS26	44034-44853	47631-48450	2778	True	lnu(F),aadA2	2
RefSeq_NZ_MK033501.1	IncN	Gram-negative	IS26	13532-14351	17129-17948	2778	True	aadA2,lnu(F)	2
RefSeq_NZ_MK036890.1	IncN	Gram-negative	IS10	50660-51988	53305-54633	1317	False	fosA5	1
RefSeq_NZ_MK079574.1	IncN	Gram-negative	IS26	6103-6926	29919-30740	22993	True	floR	1
RefSeq_NZ_MK079574.1	IncN	Gram-negative	IS26	46775-47595	50436-51257	2841	True	blaTEM-1,rmtB1	2
RefSeq_NZ_MK079574.1	IncN	Gram-negative	IS26	50436-51257	53753-54572	2496	True	fosA3	1
RefSeq_NZ_MK124610.1	IncFII	Gram-negative	IS26	165438-166257	169784-170601	3527	True	tet(D)	1
RefSeq_NZ_MK167989.1	IncFII	Gram-negative	IS26	8548-9367	11863-12684	2496	True	fosA3	1
RefSeq_NZ_MK248692.1	IncFII	Gram-negative	IS26	3460-4279	5320-6139	1041	True	aph(3')-Ia	1
RefSeq_NZ_MK248692.1	IncFII	Gram-negative	IS26	13835-14655	20917-21736	6262	True	floR	1
RefSeq_NZ_MK248692.1	IncFII	Gram-negative	IS26	32352-33172	34572-35392	1400	True	catA2	1
RefSeq_NZ_MK295818.1	IncFII	Gram-negative	IS26	77535-78354	80954-81774	2600	True	aac(3)-IIe	1
RefSeq_NZ_MK295823.1	IncFII	Gram-negative	IS26	90769-91588	94188-95008	2600	True	aac(3)-IIe	1
RefSeq_NZ_MK295825.1	IncFII	Gram-negative	IS26	72806-73627	76319-77138	2692	True	sul2,aph(3'')-Ib,aph(6)-Id	3
RefSeq_NZ_MK295825.1	IncFII	Gram-negative	IS26	81076-81910	86479-87298	4569	True	blaCTX-M-15	1
RefSeq_NZ_MK295830.1	IncFII	Gram-negative	IS26	55557-56376	61990-62811	5614	True	tet(A),aph(6)-Id,aph(3'')-Ib,sul2	4
RefSeq_NZ_MK295830.1	IncFII	Gram-negative	IS26	61990-62811	72777-73596	9966	True	mph(A),mrx(A),sul1,aadA5,dfrA17	5
RefSeq_NZ_MK295831.1	IncFII	Gram-negative	IS26	91713-92532	95132-95952	2600	True	aac(3)-IIe	1
RefSeq_NZ_MK295833.1	IncFII	Gram-negative	IS26	115820-116639	119239-120059	2600	True	aac(3)-IIe	1
RefSeq_NZ_MK312242.1	IncFII	Gram-negative	IS26	4393-5212	9237-9847	4025	True	blaCTX-M-65	1
RefSeq_NZ_MK312244.1	IncFII	Gram-negative	IS26	4490-5309	9348-10167	4039	True	blaCTX-M	1
RefSeq_NZ_MK312245.1	IncFII	Gram-negative	IS26	4418-5237	9270-10095	4033	True	blaCTX-M-65	1
RefSeq_NZ_MK312245.1	IncFII	Gram-negative	IS26	49167-49986	56919-57738	6933	True	blaKPC-2	1
RefSeq_NZ_MK312247.1	IncFII	Gram-negative	IS26	36351-37173	53927-54747	16754	True	blaKPC-2	1
RefSeq_NZ_MK356561.1	IncN	Gram-negative	IS26	23834-24653	29590-30409	4937	True	tet(A)	1
RefSeq_NZ_MK416152.1	IncN	Gram-negative	IS26	43918-44737	47225-48045	2488	True	fosA3	1
RefSeq_NZ_MK433206.1	IncN	Gram-negative	IS26	61923-62743	65151-65972	2408	True	blaTEM-1,rmtB1	2
RefSeq_NZ_MK433206.1	IncN	Gram-negative	IS26	65151-65972	68468-69287	2496	True	fosA3	1
RefSeq_NZ_MK477611.1	IncN	Gram-negative	IS26	72103-72922	78129-78948	5207	True	oqxB2,oqxA2	2
RefSeq_NZ_MK477611.1	IncN	Gram-negative	IS26	85622-86441	87482-88302	1041	True	aph(3')-Ia	1
RefSeq_NZ_MK477611.1	IncN	Gram-negative	IS26	87482-88302	117907-118726	29605	True	sul3,aadA1,cmlA1,aadA2,dfrA12,floR,sul2,aph(4)-Ia,aac(3)-IVa	9
RefSeq_NZ_MK656937.1	IncX1	Gram-negative	IS1	39360-40127	62340-62932	22213	True	blaTEM-1,qnrS1,tet(A)	3
RefSeq_NZ_MK656937.1	IncX1	Gram-negative	IS1	62340-62932	75335-76103	12403	False	mcr-3.5	1
RefSeq_NZ_MK673546.1	IncX1	Gram-negative	IS26	33755-34576	37072-37891	2496	True	fosA3	1
RefSeq_NZ_MK731977.1	IncX1	Gram-negative	IS26	1716-2540	13721-14502	11181	True	mcr-5.1	1
RefSeq_NZ_MK773536.1	IncFII	Gram-negative	IS26	88016-88837	110034-110854	21197	True	qnrS1,blaCTX-M-3,blaTEM-1,floR,tet(A)	5
RefSeq_NZ_MK773536.1	IncFII	Gram-negative	IS26	123950-124769	125810-126629	1041	True	aph(3')-Ia	1
RefSeq_NZ_MK797990.1	IncFII	Gram-negative	IS26	54724-55543	56584-57403	1041	True	aph(3')-Ia	1
RefSeq_NZ_MK797990.1	IncFII	Gram-negative	IS1	32098-32865	37804-38571	4939	False	tet(B)	1
RefSeq_NZ_MK797990.1	IncFII	Gram-negative	IS1	37804-38571	63488-64255	24917	True	catA1,blaOXA-1,aadA1,sul1,aph(3')-Ia	5
RefSeq_NZ_MK797990.1	IncFII	Gram-negative	IS1	63488-64255	93361-94128	29106	True	blaTEM-1	1
RefSeq_NZ_MK878892.1	IncN	Gram-negative	IS26	111738-112557	120654-121475	8097	True	qepA1,rmtB1,blaTEM-1	3
RefSeq_NZ_MK878892.1	IncN	Gram-negative	IS10	69326-70660	71977-73305	1317	False	fosA5	1
RefSeq_NZ_MK878894.1	IncN	Gram-negative	IS10	30435-31763	33080-34408	1317	False	fosA5	1
RefSeq_NZ_MN101857.1	IncFII	Gram-negative	IS26	28023-28844	31340-32159	2496	True	fosA3	1
RefSeq_NZ_MN101858.1	IncFII	Gram-negative	IS26	86777-87597	90222-91041	2625	True	blaTEM-1	1
RefSeq_NZ_MN101858.1	IncFII	Gram-negative	IS26	179438-180257	182753-183574	2496	True	fosA3	1
RefSeq_NZ_MN182748.1	IncFII	Gram-negative	IS26	15972-16795	18195-19016	1400	True	catA2	1
RefSeq_NZ_MN197360.1	IncFII	Gram-negative	IS26	36093-36913	42298-43117	5385	True	blaCTX-M-15	1
RefSeq_NZ_MN197360.1	IncFII	Gram-negative	IS1	20116-20883	61154-61921	40271	False	blaCTX-M-15,aac(6')-Ib-cr5,blaOXA-1,catB3	4
RefSeq_NZ_MN218686.1	IncFII	Gram-negative	IS26	9914-10736	30990-31809	20254	True	catA1,tet(B)	2
RefSeq_NZ_MN218686.1	IncFII	Gram-negative	IS26	140596-141419	144910-145729	3491	True	blaTEM-1,rmtB1	2
RefSeq_NZ_MN218686.1	IncFII	Gram-negative	IS1	12777-13544	19133-19900	5589	False	tet(B)	1
RefSeq_NZ_MN256104.1	IncX1	Gram-negative	IS26	5902-6723	11012-11832	4289	True	tet(C)	1
RefSeq_NZ_MN328348.1	IncFII	Gram-negative	IS1	6339-7106	13529-14296	6423	False	tet(B)	1
RefSeq_NZ_MN328348.1	IncFII	Gram-negative	IS1	13529-14296	54290-55057	39994	True	tet(M),sul2,aph(3'')-Ib,aph(6)-Id,blaTEM-1	5
RefSeq_NZ_MN436006.1	IncX1	Gram-negative	IS26	1267-2086	4519-5338	2433	True	aadA2	1
RefSeq_NZ_MN436007.1	IncX1	Gram-negative	IS26	1013-1832	4265-5086	2433	True	aadA2	1
RefSeq_NZ_MN480461.1	IncFII	Gram-negative	IS26	18468-19294	20081-20900	787	True	fosA3	1
RefSeq_NZ_MN480461.1	IncFII	Gram-negative	IS26	39139-39959	46489-47313	6530	True	blaSHV-12	1
RefSeq_NZ_MN480461.1	IncFII	Gram-negative	IS26	121507-122329	123718-124541	1389	True	catA2	1
RefSeq_NZ_MN480461.1	IncFII	Gram-negative	IS26	130673-131492	144035-144854	12543	True	blaTEM-1,blaCTX-M-3	2
RefSeq_NZ_MN486052.1	IncN	Gram-negative	IS26	5085-5904	12434-13260	6530	True	blaSHV-12	1
RefSeq_NZ_MN486052.1	IncN	Gram-negative	IS26	17616-18440	36612-37435	18172	True	tet(A)	1
RefSeq_NZ_MN543570.1	IncFII	Gram-negative	IS26	29010-29829	30870-31689	1041	True	aph(3')-Ia	1
RefSeq_NZ_MN543570.1	IncFII	Gram-negative	IS26	50924-51744	72941-73762	21197	True	tet(A),floR,blaTEM-1,blaCTX-M-3,qnrS1	5
RefSeq_NZ_MN543573.1	IncFII	Gram-negative	IS26	77445-78180	79221-80041	1041	True	aph(3')-Ia	1
RefSeq_NZ_MN543573.1	IncFII	Gram-negative	IS26	116609-117428	120955-121778	3527	True	tet(D)	1
RefSeq_NZ_MN543577.1	IncFII	Gram-negative	IS26	77445-78180	79221-80041	1041	True	aph(3')-Ia	1
RefSeq_NZ_MN543577.1	IncFII	Gram-negative	IS26	116609-117428	120955-121778	3527	True	tet(D)	1
RefSeq_NZ_MN543580.1	IncFII	Gram-negative	IS26	42692-43515	55612-56433	12097	True	blaTEM-1,blaCTX-M-3,qnrS1	3
RefSeq_NZ_MN543583.1	IncFII	Gram-negative	IS26	42692-43515	55612-56433	12097	True	blaTEM-1,blaCTX-M-3,qnrS1	3
RefSeq_NZ_MN577015.1	IncN	Gram-negative	IS26	138447-139267	143457-144276	4190	True	mph(A),mrx(A)	2
RefSeq_NZ_MN577015.1	IncN	Gram-negative	IS26	143457-144276	147201-148020	2925	True	dfrA17,aadA5	2
RefSeq_NZ_MN577015.1	IncN	Gram-negative	IS26	147201-148020	153217-154036	5197	True	oqxB,oqxA	2
RefSeq_NZ_MN577015.1	IncN	Gram-negative	IS26	158789-159608	162104-162939	2496	True	fosA3	1
RefSeq_NZ_MN577015.1	IncN	Gram-negative	IS26	163560-164379	165420-166239	1041	True	aph(3')-Ia	1
RefSeq_NZ_MN626601.1	IncFII	Gram-negative	IS26	2-821	8819-9638	7998	True	blaSHV-1	1
RefSeq_NZ_MN626601.1	IncFII	Gram-negative	IS26	8819-9638	13165-13984	3527	True	tet(D)	1
RefSeq_NZ_MN783746.1	IncX1	Gram-negative	IS26	23444-24263	30079-30843	5816	True	arr-2,cmlA5,blaOXA-10,aadA1,dfrA14	5
RefSeq_NZ_MN822125.1	IncFII	Gram-negative	IS26	66496-67315	69811-70632	2496	True	fosA3	1
RefSeq_NZ_MN823989.1	IncFII	Gram-negative	IS26	73922-74741	84707-85528	9966	True	dfrA17,aadA5,sul1,mrx(A),mph(A)	5
RefSeq_NZ_MN823989.1	IncFII	Gram-negative	IS26	84707-85528	92185-93004	6657	True	sul2,aph(3'')-Ib,aph(6)-Id,tet(A)	4
RefSeq_NZ_MN823990.1	IncN	Gram-negative	IS26	26254-27075	34400-35222	7325	True	blaSHV-12	1
RefSeq_NZ_MN823991.1	IncN	Gram-negative	IS26	26192-27012	29817-30638	2805	True	blaTEM-1,rmtB1	2
RefSeq_NZ_MN823991.1	IncN	Gram-negative	IS26	29817-30638	33134-33953	2496	True	fosA3	1
RefSeq_NZ_MN823996.1	IncFII	Gram-negative	IS26	52141-52960	58426-59245	5466	True	sul1,aadA2,dfrA12	3
RefSeq_NZ_MN823997.1	IncFII	Gram-negative	IS1	34452-35215	69013-69725	33798	False	sul1,dfrA7,aph(3')-Ia,aph(6)-Id,aph(3'')-Ib,sul2	6
RefSeq_NZ_MN823997.1	IncFII	Gram-negative	IS26	39725-40544	51525-52344	10981	True	sul1,dfrA7	2
RefSeq_NZ_MN823997.1	IncFII	Gram-negative	IS26	51525-52344	53385-54204	1041	True	aph(3')-Ia	1
RefSeq_NZ_MN823998.1	IncFII	Gram-negative	IS26	80031-80850	87923-88742	7073	True	sul1,aadA2,dfrA12	3
RefSeq_NZ_MN823998.1	IncFII	Gram-negative	IS26	87923-88742	94570-95305	5828	True	aac(3)-IId	1
RefSeq_NZ_MN823999.1	IncFII	Gram-negative	IS26	27868-28689	32646-33466	3957	True	mrx(A),mph(A)	2
RefSeq_NZ_MN824000.1	IncFII	Gram-negative	IS1	74527-75239	116953-117718	41714	False	tet(D)	1
RefSeq_NZ_MN824000.1	IncFII	Gram-negative	IS26	84080-84900	88426-89245	3526	True	tet(D)	1
RefSeq_NZ_MN842292.1	IncFII	Gram-negative	IS26	3773-4592	5868-6687	1276	True	fosA3	1
RefSeq_NZ_MN842292.1	IncFII	Gram-negative	IS26	7672-8491	9982-10801	1491	True	blaCTX-M-65	1
RefSeq_NZ_MN842292.1	IncFII	Gram-negative	IS26	49017-49839	51228-52047	1389	True	catA2	1
RefSeq_NZ_MN842293.1	IncFII	Gram-negative	IS26	46118-46938	50895-51716	3957	True	mph(A),mrx(A)	2
RefSeq_NZ_MN865122.1	IncFII	Gram-negative	IS26	64879-65698	68194-69015	2496	True	fosA3	1
RefSeq_NZ_MN868652.1	IncX1	Gram-negative	IS1	68640-69413	93337-94108	23924	True	aadA22	1
RefSeq_NZ_MN868653.1	IncX1	Gram-negative	IS1	68713-69486	93420-94191	23934	True	floR,aadA22	2
RefSeq_NZ_MN868655.1	IncX1	Gram-negative	IS26	110998-111819	114315-115134	2496	True	fosA3	1
RefSeq_NZ_MN868655.1	IncX1	Gram-negative	IS26	179901-180720	182519-183338	1799	True	blaTEM-1	1
RefSeq_NZ_MN891675.1	IncFII	Gram-negative	IS26	41-833	7561-8380	6728	True	dfrA14	1
RefSeq_NZ_MN891675.1	IncFII	Gram-negative	IS26	7561-8380	21769-22588	13389	True	qnrB1,tet(A)	2
RefSeq_NZ_MN891675.1	IncFII	Gram-negative	IS26	24775-25595	28195-29014	2600	True	aac(3)-IIe	1
RefSeq_NZ_MN891681.1	IncFII	Gram-negative	IS26	17350-18169	22194-23013	4025	True	blaCTX-M-65	1
RefSeq_NZ_MN891682.1	IncN	Gram-negative	IS26	96485-97304	99800-100627	2496	True	fosA3	1
RefSeq_NZ_MN891683.1	IncFII	Gram-negative	IS26	86969-87788	108673-109492	20885	True	dfrA25,blaCTX-M-14	2
RefSeq_NZ_MN891684.1	IncFII	Gram-negative	IS26	17487-18309	25634-26453	7325	True	blaSHV-12	1
RefSeq_NZ_MN891684.1	IncFII	Gram-negative	IS26	27438-28257	32282-33101	4025	True	blaCTX-M-65	1
RefSeq_NZ_MN891686.1	IncN	Gram-negative	IS26	6577-7396	8785-9608	1389	True	catA2	1
RefSeq_NZ_MN891686.1	IncN	Gram-negative	IS26	55690-56509	60553-61375	4044	True	qnrB6	1
RefSeq_NZ_MN891686.1	IncN	Gram-negative	IS26	66618-67438	73968-74787	6530	True	blaSHV-12	1
RefSeq_NZ_MN891686.1	IncN	Gram-negative	IS26	106252-107071	112698-113517	5627	True	blaKPC-2	1
RefSeq_NZ_MN922301.1	IncFII	Gram-negative	IS1	64763-65475	95098-95865	29623	True	aph(3')-Ia,mph(A),mrx(A),sul1,aadA2,dfrA12,catA1	7
RefSeq_NZ_MN922301.1	IncFII	Gram-negative	IS26	76489-77224	78265-79085	1041	True	aph(3')-Ia	1
RefSeq_NZ_MN922301.1	IncFII	Gram-negative	IS26	78265-79085	128935-129763	49850	True	mph(A),mrx(A),sul1,aadA2,dfrA12,catA1	6
RefSeq_NZ_MN922301.1	IncFII	Gram-negative	IS26	128935-129763	132363-133184	2600	True	aac(3)-IIe	1
RefSeq_NZ_MN922301.1	IncFII	Gram-negative	IS26	135315-136134	144143-144962	8009	True	qnrB1	1
RefSeq_NZ_MN922301.1	IncFII	Gram-negative	IS26	144143-144962	151690-152482	6728	True	dfrA14	1
RefSeq_NZ_MT010563.1	IncN	Gram-negative	IS26	28960-29779	32060-32880	2281	True	fosA3	1
RefSeq_NZ_MT035876.1	IncFII	Gram-negative	IS26	55666-56485	59210-60029	2725	True	dfrA14	1
RefSeq_NZ_MT035876.1	IncFII	Gram-negative	IS26	68184-69007	70407-71228	1400	True	catA2	1
RefSeq_NZ_MT066418.1	IncFII	Gram-negative	IS26	93182-94001	98026-98845	4025	True	blaCTX-M-65	1
RefSeq_NZ_MT074415.1	IncFII	Gram-negative	IS10	3954-5282	6953-8281	1671	True	fosA10	1
RefSeq_NZ_MT077882.1	IncFII	Gram-negative	IS26	2531-3354	5954-6773	2600	True	aac(3)-IIe	1
RefSeq_NZ_MT090958.1	IncFII	Gram-negative	IS26	4393-5212	9237-10056	4025	True	blaCTX-M-65	1
RefSeq_NZ_MT090958.1	IncFII	Gram-negative	IS26	11041-11860	13136-13955	1276	True	fosA3	1
RefSeq_NZ_MT090960.1	IncFII	Gram-negative	IS26	20873-21692	24240-25059	2548	True	dfrA14	1
RefSeq_NZ_MT108206.1	IncFII	Gram-negative	IS26	31393-32216	33605-34427	1389	True	catA2	1
RefSeq_NZ_MT108206.1	IncFII	Gram-negative	IS26	56135-56954	67026-67845	10072	True	blaKPC-2	1
RefSeq_NZ_MT108207.1	IncFII	Gram-negative	IS26	40-863	2252-3074	1389	True	catA2	1
RefSeq_NZ_MT108210.1	IncFII	Gram-negative	IS26	18977-19800	46658-47477	26858	True	blaKPC-2,blaCTX-M-14	2
RefSeq_NZ_MT108211.1	IncFII	Gram-negative	IS26	9987-10807	17273-18093	6466	True	blaKPC-2	1
RefSeq_NZ_MT108211.1	IncFII	Gram-negative	IS26	17273-18093	22118-22937	4025	True	blaCTX-M-65	1
RefSeq_NZ_MT180430.1	IncN	Gram-negative	IS1	119319-120086	158762-159529	38676	True	mph(A),mrx(A),sul1,arr-3,catB3,blaOXA-1,aac(6')-Ib-cr5,aac(3)-IId,blaTEM-1	9
RefSeq_NZ_MT180430.1	IncN	Gram-negative	IS26	153361-154181	178244-179065	24063	True	tet(A)	1
RefSeq_NZ_MT197111.1	IncX1	Gram-negative	IS26	18853-19672	22105-22924	2433	True	aadA2	1
RefSeq_NZ_MT199177.1	IncN	Gram-negative	IS26	26407-27230	36955-37774	9725	True	dfrA12,aadA2,sul1,ble,blaNDM-5	5
RefSeq_NZ_MT199177.1	IncN	Gram-negative	IS26	41745-42565	45221-45985	2656	True	aac(3)-IIe	1
RefSeq_NZ_MT199177.1	IncN	Gram-negative	IS26	82065-82884	86599-87419	3715	True	blaCTX-M-1,mrx(A),mph(A)	3
RefSeq_NZ_MT219817.1	IncX1	Gram-negative	IS26	67842-68662	70066-70885	1404	True	qnrS1	1
RefSeq_NZ_MT219817.1	IncX1	Gram-negative	IS26	70066-70885	86230-87050	15345	True	tet(M),blaTEM-1,tet(A)	3
RefSeq_NZ_MT219817.1	IncX1	Gram-negative	IS26	86230-87050	100554-101373	13504	True	floR,tet(X4),tet(X4)	3
RefSeq_NZ_MT219818.1	IncX1	Gram-negative	IS1	3933-4525	35095-35862	30570	False	sul3,aadA1,cmlA1,aadA2,dfrA12,tet(A)	6
RefSeq_NZ_MT219818.1	IncX1	Gram-negative	IS26	32449-33268	53771-54590	20503	True	aph(6)-Id,aph(3'')-Ib	2
RefSeq_NZ_MT219818.1	IncX1	Gram-negative	IS26	53771-54590	58701-59521	4111	True	mrx(A),mph(A)	2
RefSeq_NZ_MT219818.1	IncX1	Gram-negative	IS26	58701-59521	70725-71544	11204	True	floR,tet(X4)	2
RefSeq_NZ_MT219818.1	IncX1	Gram-negative	IS26	70725-71544	80092-80911	8548	True	tet(M)	1
RefSeq_NZ_MT219818.1	IncX1	Gram-negative	IS26	80092-80911	84685-85505	3774	True	blaTEM-1	1
RefSeq_NZ_MT219819.1	IncX1	Gram-negative	IS1	84349-85117	116717-117484	31600	False	aph(3'')-Ib,aph(6)-Id	2
RefSeq_NZ_MT219819.1	IncX1	Gram-negative	IS26	39248-40067	60790-61609	20723	True	floR,tet(X4),erm(42)	3
RefSeq_NZ_MT219820.1	IncX1	Gram-negative	IS1	26089-26681	74183-74950	47502	False	mef(B),sul3,dfrA5,tet(X4),floR,tet(A),blaTEM-1,tet(M),qnrS1	9
RefSeq_NZ_MT219820.1	IncX1	Gram-negative	IS26	40518-41337	43338-44158	2001	True	dfrA5	1
RefSeq_NZ_MT219820.1	IncX1	Gram-negative	IS26	43338-44158	53056-53876	8898	True	tet(X4),floR	2
