source_file	inc_group	organism_category	is_family	pident	align_length	ref_length	coverage	q_start	q_end	strand	evalue	bitscore	plasmid_length
RefSeq_NZ_CP073937.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	18884	19703	+	0.0	1480.0	46249
RefSeq_NZ_CP073937.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	20667	21486	+	0.0	1480.0	46249
RefSeq_NZ_CP073937.1	IncX1	Gram-negative	IS1	99.219	768	768	1.0	10162	10929	-	0.0	1359.0	46249
RefSeq_NZ_CP073937.1	IncX1	Gram-negative	IS1	99.219	768	768	1.0	35537	36304	+	0.0	1359.0	46249
RefSeq_NZ_CP073937.1	IncX1	Gram-negative	IS1	99.219	768	768	1.0	37229	37996	+	0.0	1359.0	46249
RefSeq_NZ_CP073937.1	IncX1	Gram-negative	IS1	99.219	768	768	1.0	45100	45867	+	0.0	1359.0	46249
RefSeq_NZ_CP073998.1	IncX1	Gram-negative	IS1	96.438	786	768	1.023	12818	13603	+	0.0	1299.0	42865
RefSeq_NZ_CP074022.1	IncX1	Gram-negative	IS5	99.665	1195	1195	1.0	18360	19554	+	0.0	2138.0	54950
RefSeq_NZ_CP074022.1	IncX1	Gram-negative	IS5	99.582	1195	1195	1.0	25085	26279	+	0.0	2133.0	54950
RefSeq_NZ_CP074025.1	IncX1	Gram-negative	ISEcp1	100.0	1509	1656	0.911	25820	27328	+	0.0	2722.0	49405
RefSeq_NZ_CP074025.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	22530	23349	-	0.0	1480.0	49405
RefSeq_NZ_CP074025.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	45139	45958	+	0.0	1480.0	49405
RefSeq_NZ_CP074025.1	IncX1	Gram-negative	IS1	99.089	768	768	1.0	47554	48321	-	0.0	1354.0	49405
RefSeq_NZ_CP074025.1	IncX1	Gram-negative	IS1	99.089	768	768	1.0	31240	32007	-	0.0	1354.0	49405
RefSeq_NZ_CP074025.1	IncX1	Gram-negative	IS1	99.089	768	768	1.0	6020	6787	-	0.0	1354.0	49405
RefSeq_NZ_CP074025.1	IncX1	Gram-negative	IS1	98.828	768	768	1.0	7712	8479	-	0.0	1345.0	49405
RefSeq_NZ_CP074029.1	IncX1	Gram-negative	ISEcp1	100.0	1509	1656	0.911	5556	7064	-	0.0	2722.0	32666
RefSeq_NZ_CP074029.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	26552	27371	-	0.0	1480.0	32666
RefSeq_NZ_CP074029.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	24769	25588	-	0.0	1480.0	32666
RefSeq_NZ_CP074029.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	22986	23805	-	0.0	1480.0	32666
RefSeq_NZ_CP074029.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	21203	22022	-	0.0	1480.0	32666
RefSeq_NZ_CP074029.1	IncX1	Gram-negative	IS1	99.219	768	768	1.0	877	1644	+	0.0	1359.0	32666
RefSeq_NZ_CP074029.1	IncX1	Gram-negative	IS1	99.219	768	768	1.0	12188	12955	-	0.0	1359.0	32666
RefSeq_NZ_CP074029.1	IncX1	Gram-negative	IS1	99.089	768	768	1.0	20059	20826	-	0.0	1354.0	32666
RefSeq_NZ_CP074050.1	IncX1	Gram-negative	IS1	99.219	768	768	1.0	5312	6079	+	0.0	1359.0	19393
RefSeq_NZ_CP074050.1	IncX1	Gram-negative	IS1	99.219	768	768	1.0	9145	9912	-	0.0	1359.0	19393
RefSeq_NZ_CP074050.1	IncX1	Gram-negative	IS1	99.089	768	768	1.0	16276	17043	+	0.0	1354.0	19393
RefSeq_NZ_CP074050.1	IncX1	Gram-negative	IS1	98.828	768	768	1.0	14584	15351	+	0.0	1345.0	19393
RefSeq_NZ_CP074426.1	IncX1	Gram-negative	IS26	99.879	824	859	0.959	80587	81410	-	0.0	1482.0	101606
RefSeq_NZ_CP074426.1	IncX1	Gram-negative	IS26	99.758	827	859	0.963	64992	65816	+	0.0	1480.0	101606
RefSeq_NZ_CP074426.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	47975	48794	-	0.0	1480.0	101606
RefSeq_NZ_CP074426.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	82301	83120	+	0.0	1480.0	101606
RefSeq_NZ_CP074426.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	85888	86708	-	0.0	1468.0	101606
RefSeq_NZ_CP074431.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	5714	6533	-	0.0	1480.0	24486
RefSeq_NZ_CP075261.1	IncX1	Gram-negative	IS26	100.0	822	859	0.957	5161	5982	-	0.0	1483.0	151651
RefSeq_NZ_CP075261.1	IncX1	Gram-negative	IS26	99.879	824	859	0.959	118776	119599	-	0.0	1482.0	151651
RefSeq_NZ_CP075261.1	IncX1	Gram-negative	IS26	100.0	821	859	0.956	136718	137538	+	0.0	1481.0	151651
RefSeq_NZ_CP075261.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	150014	150833	+	0.0	1480.0	151651
RefSeq_NZ_CP075261.1	IncX1	Gram-negative	IS26	99.757	822	859	0.957	96605	97426	+	0.0	1474.0	151651
RefSeq_NZ_CP075261.1	IncX1	Gram-negative	IS1	93.099	768	768	1.0	105595	106362	-	0.0	1147.0	151651
RefSeq_NZ_CP075463.1	IncX1	Gram-negative	IS30	99.918	1221	1221	1.0	84421	85641	-	0.0	2198.0	97500
RefSeq_NZ_CP075463.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	12380	13199	+	0.0	1480.0	97500
RefSeq_NZ_CP075463.1	IncX1	Gram-negative	IS26	99.878	820	859	0.955	47841	48660	-	0.0	1475.0	97500
RefSeq_NZ_CP075463.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	50064	50884	-	0.0	1468.0	97500
RefSeq_NZ_CP075463.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	31676	32496	-	0.0	1468.0	97500
RefSeq_NZ_CP075463.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	21182	22002	-	0.0	1468.0	97500
RefSeq_NZ_CP075463.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	7056	7875	+	0.0	1466.0	97500
RefSeq_NZ_CP075463.1	IncX1	Gram-negative	IS26	99.512	820	859	0.955	18362	19181	-	0.0	1462.0	97500
RefSeq_NZ_CP075463.1	IncX1	Gram-negative	IS1	99.87	768	768	1.0	60889	61656	+	0.0	1381.0	97500
RefSeq_NZ_CP075463.1	IncX1	Gram-negative	IS1	99.74	768	768	1.0	88623	89390	+	0.0	1377.0	97500
RefSeq_NZ_CP075463.1	IncX1	Gram-negative	IS1	99.219	768	768	1.0	52803	53570	+	0.0	1359.0	97500
RefSeq_NZ_CP075463.1	IncX1	Gram-negative	IS1	98.958	768	768	1.0	86324	87091	-	0.0	1350.0	97500
RefSeq_NZ_CP075463.1	IncX1	Gram-negative	IS1	98.57	769	768	1.001	92597	93365	+	0.0	1334.0	97500
RefSeq_NZ_CP075463.1	IncX1	Gram-negative	IS1	95.052	768	768	1.0	23469	24236	-	0.0	1214.0	97500
RefSeq_NZ_CP075463.1	IncX1	Gram-negative	IS1	89.207	593	768	0.772	3933	4525	-	0.0	782.0	97500
RefSeq_NZ_CP075467.1	IncX1	Gram-negative	IS30	99.918	1221	1221	1.0	62576	63796	+	0.0	2198.0	103081
RefSeq_NZ_CP075467.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	37474	38293	-	0.0	1480.0	103081
RefSeq_NZ_CP075467.1	IncX1	Gram-negative	IS26	99.878	820	859	0.955	7300	8119	-	0.0	1475.0	103081
RefSeq_NZ_CP075467.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	9523	10343	-	0.0	1468.0	103081
RefSeq_NZ_CP075467.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	94216	95036	-	0.0	1468.0	103081
RefSeq_NZ_CP075467.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	28671	29491	+	0.0	1468.0	103081
RefSeq_NZ_CP075467.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	88767	89587	+	0.0	1468.0	103081
RefSeq_NZ_CP075467.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	31492	32311	+	0.0	1466.0	103081
RefSeq_NZ_CP075467.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	42798	43617	-	0.0	1466.0	103081
RefSeq_NZ_CP075467.1	IncX1	Gram-negative	IS1	99.87	768	768	1.0	86561	87328	-	0.0	1381.0	103081
RefSeq_NZ_CP075467.1	IncX1	Gram-negative	IS1	99.87	768	768	1.0	20348	21115	+	0.0	1381.0	103081
RefSeq_NZ_CP075467.1	IncX1	Gram-negative	IS1	99.74	768	768	1.0	58826	59593	-	0.0	1377.0	103081
RefSeq_NZ_CP075467.1	IncX1	Gram-negative	IS1	99.219	768	768	1.0	12262	13029	+	0.0	1359.0	103081
RefSeq_NZ_CP075467.1	IncX1	Gram-negative	IS1	98.57	769	768	1.001	54851	55619	-	0.0	1334.0	103081
RefSeq_NZ_CP075467.1	IncX1	Gram-negative	IS1	98.57	769	768	1.001	61125	61893	+	0.0	1334.0	103081
RefSeq_NZ_CP075467.1	IncX1	Gram-negative	IS1	89.207	593	768	0.772	46148	46740	+	0.0	782.0	103081
RefSeq_NZ_CP075470.1	IncX1	Gram-negative	IS30	99.918	1221	1221	1.0	88353	89573	-	0.0	2198.0	101476
RefSeq_NZ_CP075470.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	12380	13199	+	0.0	1480.0	101476
RefSeq_NZ_CP075470.1	IncX1	Gram-negative	IS26	99.878	820	859	0.955	51773	52592	-	0.0	1475.0	101476
RefSeq_NZ_CP075470.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	53996	54816	-	0.0	1468.0	101476
RefSeq_NZ_CP075470.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	35608	36428	-	0.0	1468.0	101476
RefSeq_NZ_CP075470.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	21182	22002	-	0.0	1468.0	101476
RefSeq_NZ_CP075470.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	7056	7875	+	0.0	1466.0	101476
RefSeq_NZ_CP075470.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	18362	19181	-	0.0	1466.0	101476
RefSeq_NZ_CP075470.1	IncX1	Gram-negative	IS1	99.87	768	768	1.0	64821	65588	+	0.0	1381.0	101476
RefSeq_NZ_CP075470.1	IncX1	Gram-negative	IS1	99.74	768	768	1.0	92556	93323	+	0.0	1377.0	101476
RefSeq_NZ_CP075470.1	IncX1	Gram-negative	IS1	99.219	768	768	1.0	56735	57502	+	0.0	1359.0	101476
RefSeq_NZ_CP075470.1	IncX1	Gram-negative	IS1	98.57	769	768	1.001	90256	91024	-	0.0	1334.0	101476
RefSeq_NZ_CP075470.1	IncX1	Gram-negative	IS1	98.57	769	768	1.001	96530	97298	+	0.0	1334.0	101476
RefSeq_NZ_CP075470.1	IncX1	Gram-negative	IS1	89.207	593	768	0.772	3933	4525	-	0.0	782.0	101476
RefSeq_NZ_CP075471.1	IncX1	Gram-negative	IS30	99.918	1221	1221	1.0	34577	35797	+	0.0	2198.0	122563
RefSeq_NZ_CP075471.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	8803	9622	-	0.0	1480.0	122563
RefSeq_NZ_CP075471.1	IncX1	Gram-negative	IS26	99.878	820	859	0.955	71558	72377	+	0.0	1475.0	122563
RefSeq_NZ_CP075471.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	69334	70154	+	0.0	1468.0	122563
RefSeq_NZ_CP075471.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	87722	88542	+	0.0	1468.0	122563
RefSeq_NZ_CP075471.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	2821	3640	+	0.0	1466.0	122563
RefSeq_NZ_CP075471.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	14127	14946	-	0.0	1466.0	122563
RefSeq_NZ_CP075471.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	1	820	+	0.0	1466.0	122563
RefSeq_NZ_CP075471.1	IncX1	Gram-negative	IS1	99.87	768	768	1.0	58562	59329	-	0.0	1381.0	122563
RefSeq_NZ_CP075471.1	IncX1	Gram-negative	IS1	99.74	768	768	1.0	30827	31594	-	0.0	1377.0	122563
RefSeq_NZ_CP075471.1	IncX1	Gram-negative	IS1	99.219	768	768	1.0	66648	67415	-	0.0	1359.0	122563
RefSeq_NZ_CP075471.1	IncX1	Gram-negative	IS1	98.57	769	768	1.001	33126	33894	+	0.0	1334.0	122563
RefSeq_NZ_CP075471.1	IncX1	Gram-negative	IS1	98.57	769	768	1.001	26223	26991	-	0.0	1334.0	122563
RefSeq_NZ_CP075471.1	IncX1	Gram-negative	IS1	89.207	593	768	0.772	17477	18069	+	0.0	782.0	122563
RefSeq_NZ_CP075473.1	IncX1	Gram-negative	IS30	99.836	1221	1221	1.0	34534	35754	+	0.0	2194.0	148421
RefSeq_NZ_CP075473.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	8803	9622	-	0.0	1480.0	148421
RefSeq_NZ_CP075473.1	IncX1	Gram-negative	IS26	99.878	820	859	0.955	71515	72334	+	0.0	1475.0	148421
RefSeq_NZ_CP075473.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	69291	70111	+	0.0	1468.0	148421
RefSeq_NZ_CP075473.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	88507	89327	+	0.0	1468.0	148421
RefSeq_NZ_CP075473.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	2821	3640	+	0.0	1466.0	148421
RefSeq_NZ_CP075473.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	80651	81470	-	0.0	1466.0	148421
RefSeq_NZ_CP075473.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	14127	14946	-	0.0	1466.0	148421
RefSeq_NZ_CP075473.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	1	820	+	0.0	1466.0	148421
RefSeq_NZ_CP075473.1	IncX1	Gram-negative	IS1	99.87	768	768	1.0	58519	59286	-	0.0	1381.0	148421
RefSeq_NZ_CP075473.1	IncX1	Gram-negative	IS1	99.74	768	768	1.0	30784	31551	-	0.0	1377.0	148421
RefSeq_NZ_CP075473.1	IncX1	Gram-negative	IS1	99.219	768	768	1.0	66605	67372	-	0.0	1359.0	148421
RefSeq_NZ_CP075473.1	IncX1	Gram-negative	IS1	98.57	769	768	1.001	33083	33851	+	0.0	1334.0	148421
RefSeq_NZ_CP075473.1	IncX1	Gram-negative	IS1	98.57	769	768	1.001	26180	26948	-	0.0	1334.0	148421
RefSeq_NZ_CP075473.1	IncX1	Gram-negative	IS1	89.207	593	768	0.772	17477	18069	+	0.0	782.0	148421
RefSeq_NZ_CP075479.1	IncX1	Gram-negative	IS30	99.918	1221	1221	1.0	48124	49344	-	0.0	2198.0	102128
RefSeq_NZ_CP075479.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	76033	76852	-	0.0	1480.0	102128
RefSeq_NZ_CP075479.1	IncX1	Gram-negative	IS26	99.878	820	859	0.955	11544	12363	-	0.0	1475.0	102128
RefSeq_NZ_CP075479.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	13767	14587	-	0.0	1468.0	102128
RefSeq_NZ_CP075479.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	97507	98327	-	0.0	1468.0	102128
RefSeq_NZ_CP075479.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	67230	68050	+	0.0	1468.0	102128
RefSeq_NZ_CP075479.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	81357	82176	-	0.0	1466.0	102128
RefSeq_NZ_CP075479.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	70051	70870	+	0.0	1466.0	102128
RefSeq_NZ_CP075479.1	IncX1	Gram-negative	IS1	99.87	768	768	1.0	24592	25359	+	0.0	1381.0	102128
RefSeq_NZ_CP075479.1	IncX1	Gram-negative	IS1	99.74	768	768	1.0	52327	53094	+	0.0	1377.0	102128
RefSeq_NZ_CP075479.1	IncX1	Gram-negative	IS1	99.219	768	768	1.0	16506	17273	+	0.0	1359.0	102128
RefSeq_NZ_CP075479.1	IncX1	Gram-negative	IS1	98.57	769	768	1.001	50027	50795	-	0.0	1334.0	102128
RefSeq_NZ_CP075479.1	IncX1	Gram-negative	IS1	98.57	769	768	1.001	56301	57069	+	0.0	1334.0	102128
RefSeq_NZ_CP075479.1	IncX1	Gram-negative	IS1	89.207	593	768	0.772	65168	65760	-	0.0	782.0	102128
RefSeq_NZ_CP075479.1	IncX1	Gram-negative	IS1	89.207	593	768	0.772	84707	85299	+	0.0	782.0	102128
RefSeq_NZ_CP075481.1	IncX1	Gram-negative	IS30	99.918	1221	1221	1.0	90123	91343	-	0.0	2198.0	103246
RefSeq_NZ_CP075481.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	12380	13199	+	0.0	1480.0	103246
RefSeq_NZ_CP075481.1	IncX1	Gram-negative	IS26	99.878	820	859	0.955	53543	54362	-	0.0	1475.0	103246
RefSeq_NZ_CP075481.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	55766	56586	-	0.0	1468.0	103246
RefSeq_NZ_CP075481.1	IncX1	Gram-negative	IS26	98.927	839	859	0.977	31764	32602	+	0.0	1468.0	103246
RefSeq_NZ_CP075481.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	37378	38198	-	0.0	1468.0	103246
RefSeq_NZ_CP075481.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	21182	22002	-	0.0	1468.0	103246
RefSeq_NZ_CP075481.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	7056	7875	+	0.0	1466.0	103246
RefSeq_NZ_CP075481.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	18362	19181	-	0.0	1466.0	103246
RefSeq_NZ_CP075481.1	IncX1	Gram-negative	IS1	99.87	768	768	1.0	66591	67358	+	0.0	1381.0	103246
RefSeq_NZ_CP075481.1	IncX1	Gram-negative	IS1	99.74	768	768	1.0	94326	95093	+	0.0	1377.0	103246
RefSeq_NZ_CP075481.1	IncX1	Gram-negative	IS1	99.219	768	768	1.0	58505	59272	+	0.0	1359.0	103246
RefSeq_NZ_CP075481.1	IncX1	Gram-negative	IS1	98.57	769	768	1.001	92026	92794	-	0.0	1334.0	103246
RefSeq_NZ_CP075481.1	IncX1	Gram-negative	IS1	98.57	769	768	1.001	98300	99068	+	0.0	1334.0	103246
RefSeq_NZ_CP075481.1	IncX1	Gram-negative	IS1	94.922	768	768	1.0	29544	30311	+	0.0	1210.0	103246
RefSeq_NZ_CP075481.1	IncX1	Gram-negative	IS1	89.207	593	768	0.772	3933	4525	-	0.0	782.0	103246
RefSeq_NZ_CP075485.1	IncX1	Gram-negative	IS30	99.918	1221	1221	1.0	60681	61901	-	0.0	2198.0	115741
RefSeq_NZ_CP075485.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	86629	87448	+	0.0	1480.0	115741
RefSeq_NZ_CP075485.1	IncX1	Gram-negative	IS26	99.878	820	859	0.955	24101	24920	-	0.0	1475.0	115741
RefSeq_NZ_CP075485.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	26324	27144	-	0.0	1468.0	115741
RefSeq_NZ_CP075485.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	95431	96251	-	0.0	1468.0	115741
RefSeq_NZ_CP075485.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	7936	8756	-	0.0	1468.0	115741
RefSeq_NZ_CP075485.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	92611	93430	-	0.0	1466.0	115741
RefSeq_NZ_CP075485.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	81477	82296	+	0.0	1466.0	115741
RefSeq_NZ_CP075485.1	IncX1	Gram-negative	IS1	99.87	768	768	1.0	37149	37916	+	0.0	1381.0	115741
RefSeq_NZ_CP075485.1	IncX1	Gram-negative	IS1	99.74	768	768	1.0	64884	65651	+	0.0	1377.0	115741
RefSeq_NZ_CP075485.1	IncX1	Gram-negative	IS1	99.219	768	768	1.0	29063	29830	+	0.0	1359.0	115741
RefSeq_NZ_CP075485.1	IncX1	Gram-negative	IS1	98.57	769	768	1.001	62584	63352	-	0.0	1334.0	115741
RefSeq_NZ_CP075485.1	IncX1	Gram-negative	IS1	98.57	769	768	1.001	69487	70255	+	0.0	1334.0	115741
RefSeq_NZ_CP075485.1	IncX1	Gram-negative	IS1	89.207	593	768	0.772	78354	78946	-	0.0	782.0	115741
RefSeq_NZ_CP075486.1	IncX1	Gram-negative	IS30	99.836	1221	1221	1.0	34472	35692	+	0.0	2194.0	130047
RefSeq_NZ_CP075486.1	IncX1	Gram-negative	IS26	99.878	820	859	0.955	71453	72272	+	0.0	1475.0	130047
RefSeq_NZ_CP075486.1	IncX1	Gram-negative	IS26	99.878	820	859	0.955	8741	9560	-	0.0	1475.0	130047
RefSeq_NZ_CP075486.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	69229	70049	+	0.0	1468.0	130047
RefSeq_NZ_CP075486.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	87617	88437	+	0.0	1468.0	130047
RefSeq_NZ_CP075486.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	2759	3578	+	0.0	1466.0	130047
RefSeq_NZ_CP075486.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	14065	14884	-	0.0	1466.0	130047
RefSeq_NZ_CP075486.1	IncX1	Gram-negative	IS26	99.868	758	859	0.882	1	758	+	0.0	1363.0	130047
RefSeq_NZ_CP075486.1	IncX1	Gram-negative	IS1	99.87	768	768	1.0	58457	59224	-	0.0	1381.0	130047
RefSeq_NZ_CP075486.1	IncX1	Gram-negative	IS1	99.74	768	768	1.0	30722	31489	-	0.0	1377.0	130047
RefSeq_NZ_CP075486.1	IncX1	Gram-negative	IS1	99.219	768	768	1.0	66543	67310	-	0.0	1359.0	130047
RefSeq_NZ_CP075486.1	IncX1	Gram-negative	IS1	98.57	769	768	1.001	33021	33789	+	0.0	1334.0	130047
RefSeq_NZ_CP075486.1	IncX1	Gram-negative	IS1	98.57	769	768	1.001	26118	26886	-	0.0	1334.0	130047
RefSeq_NZ_CP075486.1	IncX1	Gram-negative	IS1	89.207	593	768	0.772	17415	18007	+	0.0	782.0	130047
RefSeq_NZ_CP075724.1	IncX1	Gram-negative	IS26	99.879	826	859	0.962	48528	49353	+	0.0	1486.0	91697
RefSeq_NZ_CP075724.1	IncX1	Gram-negative	IS26	100.0	822	859	0.957	53381	54202	+	0.0	1483.0	91697
RefSeq_NZ_CP075724.1	IncX1	Gram-negative	IS26	99.879	824	859	0.959	39198	40021	+	0.0	1482.0	91697
RefSeq_NZ_CP075724.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	84606	85425	-	0.0	1480.0	91697
RefSeq_NZ_CP075724.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	72910	73729	+	0.0	1480.0	91697
RefSeq_NZ_CP075724.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	74770	75589	+	0.0	1480.0	91697
RefSeq_NZ_CP075724.1	IncX1	Gram-negative	IS26	100.0	608	859	0.708	69048	69655	+	0.0	1097.0	91697
RefSeq_NZ_CP075724.1	IncX1	Gram-negative	IS1	99.219	768	768	1.0	31713	32480	+	0.0	1359.0	91697
RefSeq_NZ_CP075724.1	IncX1	Gram-negative	IS1	99.219	768	768	1.0	57200	57967	-	0.0	1359.0	91697
RefSeq_NZ_CP075724.1	IncX1	Gram-negative	IS1	99.219	768	768	1.0	68280	69047	+	0.0	1359.0	91697
RefSeq_NZ_CP075724.1	IncX1	Gram-negative	IS1	98.958	768	768	1.0	65145	65912	-	0.0	1350.0	91697
RefSeq_NZ_CP075742.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	17556	18375	+	0.0	1480.0	49708
RefSeq_NZ_CP075742.1	IncX1	Gram-negative	IS1	99.609	768	768	1.0	14669	15436	+	0.0	1372.0	49708
RefSeq_NZ_CP075742.1	IncX1	Gram-negative	IS1	98.828	768	768	1.0	8111	8878	-	0.0	1345.0	49708
RefSeq_NZ_CP076520.1	IncX1	Gram-negative	IS26	99.879	826	859	0.962	4334	5159	-	0.0	1486.0	78128
RefSeq_NZ_CP076520.1	IncX1	Gram-negative	IS26	99.879	824	859	0.959	75732	76555	+	0.0	1482.0	78128
RefSeq_NZ_CP076520.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	55095	55914	-	0.0	1480.0	78128
RefSeq_NZ_CP076520.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	53191	54010	-	0.0	1480.0	78128
RefSeq_NZ_CP076520.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	16811	17630	-	0.0	1480.0	78128
RefSeq_NZ_CP076649.1	IncX1	Gram-negative	IS26	100.0	822	859	0.957	53640	54461	-	0.0	1483.0	79203
RefSeq_NZ_CP076649.1	IncX1	Gram-negative	IS26	100.0	822	859	0.957	50323	51144	-	0.0	1483.0	79203
RefSeq_NZ_CP076649.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	24159	24978	-	0.0	1480.0	79203
RefSeq_NZ_CP076649.1	IncX1	Gram-negative	IS26	99.878	820	859	0.955	32703	33522	-	0.0	1475.0	79203
RefSeq_NZ_CP076649.1	IncX1	Gram-negative	IS26	99.878	820	859	0.955	26591	27410	-	0.0	1475.0	79203
RefSeq_NZ_CP076649.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	6023	6842	+	0.0	1466.0	79203
RefSeq_NZ_CP076649.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	38128	38947	-	0.0	1466.0	79203
RefSeq_NZ_CP076649.1	IncX1	Gram-negative	IS1	91.099	764	768	0.995	59730	60493	-	0.0	1072.0	79203
RefSeq_NZ_CP076650.1	IncX1	Gram-negative	IS26	99.879	824	859	0.959	7438	8261	-	0.0	1482.0	90896
RefSeq_NZ_CP076650.1	IncX1	Gram-negative	IS26	99.635	821	859	0.956	44067	44887	-	0.0	1468.0	90896
RefSeq_NZ_CP076650.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	35700	36519	+	0.0	1466.0	90896
RefSeq_NZ_CP076650.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	41726	42545	+	0.0	1466.0	90896
RefSeq_NZ_CP076650.1	IncX1	Gram-negative	IS26	99.634	820	859	0.955	20300	21119	-	0.0	1466.0	90896
RefSeq_NZ_CP076650.1	IncX1	Gram-negative	IS26	99.392	822	859	0.957	560	1377	+	0.0	1446.0	90896
RefSeq_NZ_CP076650.1	IncX1	Gram-negative	IS1	98.958	768	768	1.0	46932	47699	-	0.0	1350.0	90896
RefSeq_NZ_CP079886.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	3527	4346	+	0.0	1480.0	66077
RefSeq_NZ_CP079886.1	IncX1	Gram-negative	IS26	99.635	822	859	0.957	29398	30219	+	0.0	1470.0	66077
RefSeq_NZ_CP079886.1	IncX1	Gram-negative	IS1	98.828	768	768	1.0	11059	11826	-	0.0	1345.0	66077
RefSeq_NZ_CP079886.1	IncX1	Gram-negative	IS1	96.484	768	768	1.0	6046	6813	+	0.0	1264.0	66077
RefSeq_NZ_CP079886.1	IncX1	Gram-negative	IS1	91.099	764	768	0.995	60588	61351	+	0.0	1072.0	66077
RefSeq_NZ_CP079894.1	IncX1	Gram-negative	IS26	100.0	820	859	0.955	5931	6750	-	0.0	1480.0	30790
RefSeq_NZ_CP080058.1	IncX1	Gram-negative	IS30	99.836	1221	1221	1.0	90975	92195	-	0.0	2194.0	104551
