source_file	inc_group	organism_category	is_family	pident	align_length	ref_length	coverage	q_start	q_end	s_start	s_end	evalue	bitscore	plasmid_length
RefSeq_NC_024974.1	IncN	Gram-negative	IS26	100.0	824	859	0.959	37144	37967	843	20	0.0	1487.0	43265
RefSeq_NC_024974.1	IncN	Gram-negative	IS26	100.0	822	859	0.957	34430	35251	22	843	0.0	1483.0	43265
RefSeq_NC_024974.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	31807	32626	841	22	0.0	1480.0	43265
RefSeq_NC_024974.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	40988	41807	22	841	0.0	1480.0	43265
RefSeq_NC_025019.1	IncN	Gram-negative	ISKpn26	99.997	58754	64935	0.905	6796	65549	6182	64935	0.0	105900.0	65549
RefSeq_NC_025019.1	IncN	Gram-negative	ISEcp1	100.0	1656	1656	1.0	44684	46339	1656	1	0.0	2987.0	65549
RefSeq_NC_025019.1	IncN	Gram-negative	IS26	100.0	821	859	0.956	34196	35016	842	22	0.0	1481.0	65549
RefSeq_NC_025019.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	2782	3601	22	841	0.0	1480.0	65549
RefSeq_NC_025019.1	IncN	Gram-negative	IS26	99.515	824	859	0.959	6792	7615	845	22	0.0	1469.0	65549
RefSeq_NC_025141.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	19055	19874	22	841	0.0	1480.0	142875
RefSeq_NC_025141.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	10403	11222	841	22	0.0	1480.0	142875
RefSeq_NC_025141.1	IncN	Gram-negative	IS26	99.878	822	859	0.957	54059	54880	843	22	0.0	1479.0	142875
RefSeq_NC_025141.1	IncN	Gram-negative	IS26	99.878	820	859	0.955	130406	131225	22	841	0.0	1475.0	142875
RefSeq_NC_025141.1	IncN	Gram-negative	IS26	99.634	820	859	0.955	15445	16264	841	22	0.0	1466.0	142875
RefSeq_NC_025141.1	IncN	Gram-negative	IS26	99.634	820	859	0.955	127617	128436	22	841	0.0	1466.0	142875
RefSeq_NC_025141.1	IncN	Gram-negative	IS903	81.508	557	550	1.013	79723	80271	1	550	2.61e-149	527.0	142875
RefSeq_NC_025183.1	IncN	Gram-negative	ISKpn26	100.0	64935	64935	1.0	1	64935	1	64935	0.0	117100.0	64935
RefSeq_NC_025183.1	IncN	Gram-negative	ISEcp1	100.0	1656	1656	1.0	44070	45725	1656	1	0.0	2987.0	64935
RefSeq_NC_025183.1	IncN	Gram-negative	IS26	100.0	821	859	0.956	33582	34402	842	22	0.0	1481.0	64935
RefSeq_NC_025183.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	2002	2821	22	841	0.0	1480.0	64935
RefSeq_NC_025183.1	IncN	Gram-negative	IS26	99.634	820	859	0.955	6182	7001	841	22	0.0	1466.0	64935
RefSeq_NC_025186.1	IncN	Gram-negative	IS26	99.285	839	859	0.977	42122	42960	842	5	0.0	1483.0	59228
RefSeq_NC_025186.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	23890	24709	22	841	0.0	1480.0	59228
RefSeq_NC_032101.1	IncN	Gram-negative	IS26	99.611	771	859	0.898	29476	30246	79	848	0.0	1374.0	58120
RefSeq_NZ_AP018362.1	IncN	Gram-negative	ISEcp1	99.867	1503	1656	0.908	49265	50767	1656	154	0.0	2702.0	53198
RefSeq_NZ_AP018362.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	4852	5671	841	22	0.0	1480.0	53198
RefSeq_NZ_AP018363.1	IncN	Gram-negative	ISEcp1	99.867	1503	1656	0.908	7314	8816	154	1656	0.0	2702.0	53989
RefSeq_NZ_AP018363.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	4815	5634	841	22	0.0	1480.0	53989
RefSeq_NZ_AP018363.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	52410	53229	22	841	0.0	1480.0	53989
RefSeq_NZ_AP018557.1	IncN	Gram-negative	ISEcp1	100.0	1656	1656	1.0	46588	48243	1656	1	0.0	2987.0	51787
RefSeq_NZ_AP018565.1	IncN	Gram-negative	IS26	99.878	820	859	0.955	71164	71983	22	841	0.0	1475.0	73129
RefSeq_NZ_AP018565.1	IncN	Gram-negative	IS26	96.468	821	859	0.956	4390	5204	841	22	0.0	1339.0	73129
RefSeq_NZ_AP018565.1	IncN	Gram-negative	IS26	95.854	820	859	0.955	15142	15931	22	841	0.0	1304.0	73129
RefSeq_NZ_AP018565.1	IncN	Gram-negative	IS26	97.175	708	859	0.824	28724	29420	150	854	0.0	1173.0	73129
RefSeq_NZ_AP018572.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	62078	62897	841	22	0.0	1480.0	111544
RefSeq_NZ_AP018572.1	IncN	Gram-negative	IS26	99.635	822	859	0.957	97801	98622	843	22	0.0	1470.0	111544
RefSeq_NZ_AP018572.1	IncN	Gram-negative	IS26	99.635	822	859	0.957	65393	66211	843	22	0.0	1468.0	111544
RefSeq_NZ_AP018572.1	IncN	Gram-negative	IS26	99.39	820	859	0.955	70213	71029	22	841	0.0	1455.0	111544
RefSeq_NZ_AP018572.1	IncN	Gram-negative	IS26	98.173	821	859	0.956	58497	59310	21	841	0.0	1411.0	111544
RefSeq_NZ_AP018572.1	IncN	Gram-negative	IS26	97.215	826	859	0.962	86775	87587	847	22	0.0	1380.0	111544
RefSeq_NZ_AP018572.1	IncN	Gram-negative	IS26	98.87	708	859	0.824	83833	84540	150	854	0.0	1240.0	111544
RefSeq_NZ_AP018572.1	IncN	Gram-negative	IS903	82.047	557	550	1.013	36916	37464	550	1	3.23e-153	541.0	111544
RefSeq_NZ_AP018674.1	IncN	Gram-negative	IS26	100.0	821	859	0.956	36504	37324	842	22	0.0	1481.0	66250
RefSeq_NZ_AP018674.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	8952	9771	22	841	0.0	1480.0	66250
RefSeq_NZ_AP018674.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	20037	20856	22	841	0.0	1480.0	66250
RefSeq_NZ_AP018674.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	29301	30120	22	841	0.0	1480.0	66250
RefSeq_NZ_AP018674.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	18233	19052	841	22	0.0	1480.0	66250
RefSeq_NZ_AP018674.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	55970	56789	22	841	0.0	1480.0	66250
RefSeq_NZ_AP018674.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	7148	7967	841	22	0.0	1480.0	66250
RefSeq_NZ_AP018674.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	5053	5872	841	22	0.0	1480.0	66250
RefSeq_NZ_AP018741.1	IncN	Gram-negative	ISEcp1	99.933	1503	1656	0.908	126617	128119	1656	154	0.0	2707.0	130480
RefSeq_NZ_AP018741.1	IncN	Gram-negative	IS26	99.878	820	859	0.955	4209	5028	841	22	0.0	1475.0	130480
RefSeq_NZ_AP018742.1	IncN	Gram-negative	ISEcp1	99.933	1503	1656	0.908	47088	48590	1656	154	0.0	2707.0	50951
RefSeq_NZ_AP018743.1	IncN	Gram-negative	ISEcp1	99.933	1503	1656	0.908	36930	38432	1656	154	0.0	2707.0	40793
RefSeq_NZ_AP018744.1	IncN	Gram-negative	ISEcp1	99.933	1503	1656	0.908	48120	49622	1656	154	0.0	2707.0	51983
RefSeq_NZ_AP018744.1	IncN	Gram-negative	IS26	99.878	820	859	0.955	4209	5028	841	22	0.0	1475.0	51983
RefSeq_NZ_AP018745.1	IncN	Gram-negative	ISEcp1	99.933	1503	1656	0.908	48120	49622	1656	154	0.0	2707.0	51983
RefSeq_NZ_AP018745.1	IncN	Gram-negative	IS26	99.878	820	859	0.955	4209	5028	841	22	0.0	1475.0	51983
RefSeq_NZ_AP018746.1	IncN	Gram-negative	ISEcp1	99.933	1503	1656	0.908	48135	49637	1656	154	0.0	2707.0	51998
RefSeq_NZ_AP018746.1	IncN	Gram-negative	IS26	99.878	820	859	0.955	4209	5028	841	22	0.0	1475.0	51998
RefSeq_NZ_AP018758.1	IncN	Gram-negative	ISEcp1	99.933	1503	1656	0.908	43654	45156	1656	154	0.0	2707.0	47417
RefSeq_NZ_AP019402.1	IncN	Gram-negative	ISEcp1	99.933	1503	1656	0.908	46962	48464	1656	154	0.0	2707.0	50925
RefSeq_NZ_AP019403.1	IncN	Gram-negative	ISEcp1	99.933	1503	1656	0.908	46936	48438	1656	154	0.0	2707.0	50899
RefSeq_NZ_AP019404.1	IncN	Gram-negative	ISEcp1	100.0	931	1656	0.562	49324	50254	1084	154	0.0	1680.0	52715
RefSeq_NZ_AP019405.1	IncN	Gram-negative	ISEcp1	99.933	1503	1656	0.908	45116	46618	1656	154	0.0	2707.0	250392
RefSeq_NZ_AP019405.1	IncN	Gram-negative	IS26	100.0	822	859	0.957	100723	101544	843	22	0.0	1483.0	250392
RefSeq_NZ_AP019405.1	IncN	Gram-negative	IS26	100.0	822	859	0.957	19594	20415	843	22	0.0	1483.0	250392
RefSeq_NZ_AP019405.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	87182	88001	22	841	0.0	1480.0	250392
RefSeq_NZ_AP019550.1	IncN	Gram-negative	ISEcp1	99.933	1503	1656	0.908	47596	49098	1656	154	0.0	2707.0	51559
RefSeq_NZ_AP022081.1	IncN	Gram-negative	ISEcp1	100.0	1656	1656	1.0	47363	49018	1	1656	0.0	2987.0	55445
RefSeq_NZ_AP022349.1	IncN	Gram-negative	ISEcp1	99.933	1503	1656	0.908	46243	47745	1656	154	0.0	2707.0	50206
RefSeq_NZ_AP022350.1	IncN	Gram-negative	ISEcp1	99.933	1503	1656	0.908	29789	31291	1656	154	0.0	2707.0	33752
RefSeq_NZ_AP022353.1	IncN	Gram-negative	IS26	100.0	821	859	0.956	124691	125511	842	22	0.0	1481.0	138443
RefSeq_NZ_AP022353.1	IncN	Gram-negative	IS26	99.756	821	859	0.956	107863	108681	22	842	0.0	1470.0	138443
RefSeq_NZ_AP022354.1	IncN	Gram-negative	ISEcp1	99.933	1503	1656	0.908	72071	73573	1656	154	0.0	2707.0	121480
RefSeq_NZ_AP022354.1	IncN	Gram-negative	IS903	83.08	461	550	0.838	93225	93681	1	457	5.22e-132	470.0	121480
RefSeq_NZ_AP022356.1	IncN	Gram-negative	ISEcp1	99.933	1503	1656	0.908	46801	48303	1656	154	0.0	2707.0	50764
RefSeq_NZ_AP022358.1	IncN	Gram-negative	ISEcp1	99.933	1503	1656	0.908	59086	60588	1656	154	0.0	2707.0	192008
RefSeq_NZ_AP022358.1	IncN	Gram-negative	IS26	100.0	822	859	0.957	63360	64181	843	22	0.0	1483.0	192008
RefSeq_NZ_AP022358.1	IncN	Gram-negative	IS26	99.879	826	859	0.962	159875	160700	22	846	0.0	1482.0	192008
RefSeq_NZ_AP022358.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	114373	115192	841	22	0.0	1480.0	192008
RefSeq_NZ_AP022358.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	10193	11012	841	22	0.0	1480.0	192008
RefSeq_NZ_AP022359.1	IncN	Gram-negative	ISEcp1	99.932	1461	1656	0.882	132663	134123	1614	154	0.0	2631.0	146404
RefSeq_NZ_AP022359.1	IncN	Gram-negative	IS26	99.515	825	859	0.96	136451	137275	17	841	0.0	1471.0	146404
RefSeq_NZ_AP022359.1	IncN	Gram-negative	IS26	99.634	820	859	0.955	31788	32607	22	841	0.0	1466.0	146404
RefSeq_NZ_AP022359.1	IncN	Gram-negative	IS26	99.634	820	859	0.955	84749	85568	22	841	0.0	1466.0	146404
RefSeq_NZ_AP022367.1	IncN	Gram-negative	ISEcp1	99.933	1503	1656	0.908	42815	44317	154	1656	0.0	2707.0	83281
RefSeq_NZ_AP022367.1	IncN	Gram-negative	IS26	100.0	821	859	0.956	15544	16364	842	22	0.0	1481.0	83281
RefSeq_NZ_AP022367.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	11856	12675	22	841	0.0	1480.0	83281
RefSeq_NZ_AP022367.1	IncN	Gram-negative	IS26	99.878	820	859	0.955	29741	30560	22	841	0.0	1475.0	83281
RefSeq_NZ_AP022367.1	IncN	Gram-negative	IS26	99.269	821	859	0.956	81508	82326	22	842	0.0	1447.0	83281
RefSeq_NZ_AP022526.1	IncN	Gram-negative	IS26	100.0	821	859	0.956	54482	55302	22	842	0.0	1481.0	123467
RefSeq_NZ_AP022526.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	20992	21811	22	841	0.0	1480.0	123467
RefSeq_NZ_AP022526.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	29991	30810	22	841	0.0	1480.0	123467
RefSeq_NZ_AP022526.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	41013	41832	22	841	0.0	1480.0	123467
RefSeq_NZ_AP022526.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	26803	27622	841	22	0.0	1480.0	123467
RefSeq_NZ_AP022526.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	19184	20003	841	22	0.0	1480.0	123467
RefSeq_NZ_AP022529.1	IncN	Gram-negative	ISEcp1	100.0	1656	1656	1.0	20097	21752	1656	1	0.0	2987.0	44402
RefSeq_NZ_AP022529.1	IncN	Gram-negative	IS26	100.0	823	859	0.958	17795	18617	20	842	0.0	1485.0	44402
RefSeq_NZ_AP022529.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	31372	32191	841	22	0.0	1480.0	44402
RefSeq_NZ_AP024751.1	IncN	Gram-negative	IS1	99.813	3752	5747	0.653	55584	59335	5747	1997	0.0	6732.0	123779
RefSeq_NZ_AP024751.1	IncN	Gram-negative	IS26	99.878	823	859	0.958	69060	69882	22	844	0.0	1480.0	123779
RefSeq_NZ_AP024751.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	50422	51241	22	841	0.0	1480.0	123779
RefSeq_NZ_AP024751.1	IncN	Gram-negative	IS26	100.0	805	859	0.937	96494	97298	826	22	0.0	1452.0	123779
RefSeq_NZ_AP024751.1	IncN	Gram-negative	IS26	100.0	437	859	0.509	53941	54377	458	22	0.0	789.0	123779
RefSeq_NZ_AP024754.1	IncN	Gram-negative	IS1	99.813	3752	5747	0.653	55592	59343	5747	1997	0.0	6732.0	123514
RefSeq_NZ_AP024754.1	IncN	Gram-negative	IS26	99.878	823	859	0.958	69068	69890	22	844	0.0	1480.0	123514
RefSeq_NZ_AP024754.1	IncN	Gram-negative	IS26	99.27	822	859	0.957	50424	51245	22	842	0.0	1452.0	123514
RefSeq_NZ_AP024754.1	IncN	Gram-negative	IS26	99.13	805	859	0.937	96250	97053	826	22	0.0	1417.0	123514
RefSeq_NZ_AP024754.1	IncN	Gram-negative	IS26	99.772	438	859	0.51	53948	54385	458	22	0.0	783.0	123514
RefSeq_NZ_AP024757.1	IncN	Gram-negative	IS1	99.813	3752	5747	0.653	55603	59354	5747	1997	0.0	6732.0	123816
RefSeq_NZ_AP024757.1	IncN	Gram-negative	IS26	99.878	823	859	0.958	69079	69901	22	844	0.0	1480.0	123816
RefSeq_NZ_AP024757.1	IncN	Gram-negative	IS26	99.394	825	859	0.96	50434	51258	22	846	0.0	1466.0	123816
RefSeq_NZ_AP024757.1	IncN	Gram-negative	IS26	100.0	805	859	0.937	96542	97346	826	22	0.0	1452.0	123816
RefSeq_NZ_AP024757.1	IncN	Gram-negative	IS26	100.0	437	859	0.509	53960	54396	458	22	0.0	789.0	123816
RefSeq_NZ_AP024764.1	IncN	Gram-negative	IS1	99.813	3752	5747	0.653	54807	58558	5747	1997	0.0	6732.0	122843
RefSeq_NZ_AP024764.1	IncN	Gram-negative	IS26	99.878	823	859	0.958	68283	69105	22	844	0.0	1480.0	122843
RefSeq_NZ_AP024764.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	49645	50464	22	841	0.0	1480.0	122843
RefSeq_NZ_AP024764.1	IncN	Gram-negative	IS26	100.0	805	859	0.937	95589	96393	826	22	0.0	1452.0	122843
RefSeq_NZ_AP024764.1	IncN	Gram-negative	IS26	100.0	437	859	0.509	53164	53600	458	22	0.0	789.0	122843
RefSeq_NZ_AP024770.1	IncN	Gram-negative	IS1	99.813	3752	5747	0.653	55624	59375	5747	1997	0.0	6732.0	123805
RefSeq_NZ_AP024770.1	IncN	Gram-negative	IS26	99.878	823	859	0.958	69100	69922	22	844	0.0	1480.0	123805
RefSeq_NZ_AP024770.1	IncN	Gram-negative	IS26	99.756	821	859	0.956	50463	51282	22	841	0.0	1465.0	123805
RefSeq_NZ_AP024770.1	IncN	Gram-negative	IS26	100.0	805	859	0.937	96558	97362	826	22	0.0	1452.0	123805
RefSeq_NZ_AP024770.1	IncN	Gram-negative	IS26	100.0	437	859	0.509	53981	54417	458	22	0.0	789.0	123805
RefSeq_NZ_AP024773.1	IncN	Gram-negative	IS1	99.813	3752	5747	0.653	55584	59335	5747	1997	0.0	6732.0	123760
RefSeq_NZ_AP024773.1	IncN	Gram-negative	IS26	99.878	823	859	0.958	69060	69882	22	844	0.0	1480.0	123760
RefSeq_NZ_AP024773.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	50424	51243	22	841	0.0	1480.0	123760
RefSeq_NZ_AP024773.1	IncN	Gram-negative	IS26	100.0	805	859	0.937	96518	97322	826	22	0.0	1452.0	123760
RefSeq_NZ_AP024773.1	IncN	Gram-negative	IS26	100.0	437	859	0.509	53941	54377	458	22	0.0	789.0	123760
RefSeq_NZ_AP024776.1	IncN	Gram-negative	IS1	99.813	3752	5747	0.653	55586	59337	5747	1997	0.0	6732.0	122429
RefSeq_NZ_AP024776.1	IncN	Gram-negative	IS26	99.878	823	859	0.958	69062	69884	22	844	0.0	1480.0	122429
RefSeq_NZ_AP024776.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	50424	51243	22	841	0.0	1480.0	122429
RefSeq_NZ_AP024776.1	IncN	Gram-negative	IS26	100.0	805	859	0.937	96511	97315	826	22	0.0	1452.0	122429
RefSeq_NZ_AP024776.1	IncN	Gram-negative	IS26	100.0	437	859	0.509	53943	54379	458	22	0.0	789.0	122429
RefSeq_NZ_AP024779.1	IncN	Gram-negative	IS1	99.813	3752	5747	0.653	55584	59335	5747	1997	0.0	6732.0	122441
RefSeq_NZ_AP024779.1	IncN	Gram-negative	IS26	99.878	823	859	0.958	69060	69882	22	844	0.0	1480.0	122441
RefSeq_NZ_AP024779.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	50422	51241	22	841	0.0	1480.0	122441
RefSeq_NZ_AP024779.1	IncN	Gram-negative	IS26	100.0	805	859	0.937	96523	97327	826	22	0.0	1452.0	122441
RefSeq_NZ_AP024779.1	IncN	Gram-negative	IS26	100.0	437	859	0.509	53941	54377	458	22	0.0	789.0	122441
RefSeq_NZ_AP024782.1	IncN	Gram-negative	IS1	99.813	3752	5747	0.653	55584	59335	5747	1997	0.0	6732.0	123767
RefSeq_NZ_AP024782.1	IncN	Gram-negative	IS26	99.878	823	859	0.958	69060	69882	22	844	0.0	1480.0	123767
RefSeq_NZ_AP024782.1	IncN	Gram-negative	IS26	99.756	820	859	0.955	50422	51239	22	841	0.0	1468.0	123767
RefSeq_NZ_AP024782.1	IncN	Gram-negative	IS26	100.0	805	859	0.937	96516	97320	826	22	0.0	1452.0	123767
RefSeq_NZ_AP024782.1	IncN	Gram-negative	IS26	98.413	441	859	0.513	53937	54377	458	22	0.0	764.0	123767
RefSeq_NZ_AP024786.1	IncN	Gram-negative	IS1	99.813	3752	5747	0.653	55177	58928	5747	1997	0.0	6732.0	128491
RefSeq_NZ_AP024786.1	IncN	Gram-negative	IS26	99.878	823	859	0.958	75110	75932	22	844	0.0	1480.0	128491
RefSeq_NZ_AP024786.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	50015	50834	22	841	0.0	1480.0	128491
RefSeq_NZ_AP024786.1	IncN	Gram-negative	IS26	100.0	805	859	0.937	102573	103377	826	22	0.0	1452.0	128491
RefSeq_NZ_AP024786.1	IncN	Gram-negative	IS26	100.0	437	859	0.509	53534	53970	458	22	0.0	789.0	128491
RefSeq_NZ_AP024790.1	IncN	Gram-negative	IS1	99.813	3752	5747	0.653	55583	59334	5747	1997	0.0	6732.0	123780
RefSeq_NZ_AP024790.1	IncN	Gram-negative	IS26	99.878	823	859	0.958	69059	69881	22	844	0.0	1480.0	123780
RefSeq_NZ_AP024790.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	50421	51240	22	841	0.0	1480.0	123780
RefSeq_NZ_AP024790.1	IncN	Gram-negative	IS26	100.0	805	859	0.937	96525	97329	826	22	0.0	1452.0	123780
RefSeq_NZ_AP024790.1	IncN	Gram-negative	IS26	100.0	437	859	0.509	53940	54376	458	22	0.0	789.0	123780
RefSeq_NZ_AP024793.1	IncN	Gram-negative	IS1	99.813	3752	5747	0.653	55066	58817	5747	1997	0.0	6732.0	133170
RefSeq_NZ_AP024793.1	IncN	Gram-negative	IS26	99.878	823	859	0.958	68542	69364	22	844	0.0	1480.0	133170
RefSeq_NZ_AP024793.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	49904	50723	22	841	0.0	1480.0	133170
RefSeq_NZ_AP024793.1	IncN	Gram-negative	IS26	100.0	805	859	0.937	105913	106717	826	22	0.0	1452.0	133170
RefSeq_NZ_AP024793.1	IncN	Gram-negative	IS26	100.0	437	859	0.509	53423	53859	458	22	0.0	789.0	133170
RefSeq_NZ_AP024796.1	IncN	Gram-negative	IS1	99.813	3752	5747	0.653	64074	67825	1997	5747	0.0	6732.0	133781
RefSeq_NZ_AP024796.1	IncN	Gram-negative	IS26	99.878	823	859	0.958	53527	54349	844	22	0.0	1480.0	133781
RefSeq_NZ_AP024796.1	IncN	Gram-negative	IS26	99.878	820	859	0.955	72174	72992	841	22	0.0	1471.0	133781
RefSeq_NZ_AP024796.1	IncN	Gram-negative	IS26	100.0	805	859	0.937	106520	107324	826	22	0.0	1452.0	133781
RefSeq_NZ_AP024796.1	IncN	Gram-negative	IS26	100.0	437	859	0.509	69032	69468	22	458	0.0	789.0	133781
RefSeq_NZ_AP025660.1	IncN	Gram-negative	ISEcp1	99.933	1503	1656	0.908	52204	53706	1656	154	0.0	2707.0	56167
RefSeq_NZ_AP025660.1	IncN	Gram-negative	IS26	99.879	824	859	0.959	40460	41283	845	22	0.0	1482.0	56167
RefSeq_NZ_AP025660.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	43328	44147	841	22	0.0	1480.0	56167
RefSeq_NZ_AP025665.1	IncN	Gram-negative	IS26	100.0	821	859	0.956	24546	25366	841	21	0.0	1481.0	28365
RefSeq_NZ_AP026527.1	IncN	Gram-negative	ISEcp1	100.0	1656	1656	1.0	44495	46150	1656	1	0.0	2987.0	49694
RefSeq_NZ_AP026962.1	IncN	Gram-negative	IS26	99.758	827	859	0.963	97481	98307	22	848	0.0	1483.0	254266
RefSeq_NZ_AP026962.1	IncN	Gram-negative	IS26	99.879	824	859	0.959	127529	128352	845	22	0.0	1482.0	254266
RefSeq_NZ_AP026962.1	IncN	Gram-negative	IS26	100.0	821	859	0.956	163703	164523	842	22	0.0	1481.0	254266
RefSeq_NZ_AP026962.1	IncN	Gram-negative	IS26	100.0	821	859	0.956	118127	118947	22	842	0.0	1481.0	254266
RefSeq_NZ_AP026962.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	154841	155660	841	22	0.0	1480.0	254266
RefSeq_NZ_AP026962.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	99481	100300	841	22	0.0	1480.0	254266
RefSeq_NZ_AP026962.1	IncN	Gram-negative	IS26	99.634	820	859	0.955	166745	167564	841	22	0.0	1466.0	254266
RefSeq_NZ_AP026962.1	IncN	Gram-negative	IS26	99.634	820	859	0.955	120247	121066	841	22	0.0	1466.0	254266
RefSeq_NZ_AP026962.1	IncN	Gram-negative	IS26	99.634	820	859	0.955	147717	148536	22	841	0.0	1466.0	254266
RefSeq_NZ_AP026962.1	IncN	Gram-negative	IS26	100.0	782	859	0.91	159369	160150	803	22	0.0	1411.0	254266
RefSeq_NZ_AP027420.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	18854	19673	22	841	0.0	1480.0	83405
RefSeq_NZ_AP027420.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	16118	16937	841	22	0.0	1480.0	83405
RefSeq_NZ_AP027420.1	IncN	Gram-negative	IS26	99.635	821	859	0.956	11599	12419	22	842	0.0	1468.0	83405
RefSeq_NZ_AP027420.1	IncN	Gram-negative	IS26	99.634	820	859	0.955	27878	28697	841	22	0.0	1466.0	83405
RefSeq_NZ_AP027420.1	IncN	Gram-negative	IS903	81.149	557	550	1.013	51089	51637	1	550	7.89e-147	518.0	83405
RefSeq_NZ_CM004510.1	IncN	Gram-negative	ISEcp1	100.0	1656	1656	1.0	40748	42403	1656	1	0.0	2987.0	73152
RefSeq_NZ_CM004510.1	IncN	Gram-negative	IS26	99.285	839	859	0.977	50855	51693	842	5	0.0	1483.0	73152
RefSeq_NZ_CM004510.1	IncN	Gram-negative	IS26	100.0	821	859	0.956	32947	33767	841	21	0.0	1481.0	73152
RefSeq_NZ_CM004510.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	29941	30760	22	841	0.0	1480.0	73152
RefSeq_NZ_CM004510.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	36367	37186	841	22	0.0	1480.0	73152
RefSeq_NZ_CM004510.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	8172	8991	841	22	0.0	1480.0	73152
RefSeq_NZ_CM004510.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	988	1807	841	22	0.0	1480.0	73152
RefSeq_NZ_CM008264.1	IncN	Gram-negative	IS26	100.0	822	859	0.957	113101	113922	22	843	0.0	1483.0	218800
RefSeq_NZ_CM008264.1	IncN	Gram-negative	IS26	100.0	822	859	0.957	9751	10572	843	22	0.0	1483.0	218800
RefSeq_NZ_CM008264.1	IncN	Gram-negative	IS26	99.879	824	859	0.959	109894	110717	845	22	0.0	1482.0	218800
RefSeq_NZ_CM008264.1	IncN	Gram-negative	IS26	100.0	821	859	0.956	6018	6838	841	21	0.0	1481.0	218800
RefSeq_NZ_CM008264.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	120753	121572	22	841	0.0	1480.0	218800
RefSeq_NZ_CM008264.1	IncN	Gram-negative	IS903	91.722	302	550	0.549	181697	181998	1	302	2.36e-120	433.0	218800
RefSeq_NZ_CM008471.1	IncN	Gram-negative	IS26	99.284	838	859	0.976	20448	21285	5	841	0.0	1481.0	59399
RefSeq_NZ_CM008471.1	IncN	Gram-negative	IS26	100.0	821	859	0.956	36110	36930	842	22	0.0	1481.0	59399
RefSeq_NZ_CM008471.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	37819	38638	22	841	0.0	1480.0	59399
RefSeq_NZ_CM017157.1	IncN	Gram-negative	IS26	99.284	838	859	0.976	49185	50022	5	841	0.0	1481.0	68539
RefSeq_NZ_CM017157.1	IncN	Gram-negative	IS26	100.0	610	859	0.71	6117	6726	631	22	0.0	1101.0	68539
RefSeq_NZ_CM017184.1	IncN	Gram-negative	IS26	100.0	822	859	0.957	2506	3327	843	22	0.0	1483.0	43405
RefSeq_NZ_CM017260.1	IncN	Gram-negative	IS26	100.0	822	859	0.957	6528	7349	22	843	0.0	1483.0	42792
RefSeq_NZ_CM017260.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	11039	11858	22	841	0.0	1480.0	42792
RefSeq_NZ_CM018324.1	IncN	Gram-negative	IS26	100.0	821	859	0.956	18485	19305	22	842	0.0	1481.0	39033
RefSeq_NZ_CM018324.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	3418	4237	22	841	0.0	1480.0	39033
